u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,access,bridge,tunnel
1094296689,211317741,0,"[1192906931, 232120214]",tertiary,30,Avinguda de la Generalitat,False,False,112.33937238713733,,C-245,"LINESTRING (2.0158337 41.3108572, 2.015939 41.3109608, 2.0161835 41.3112135, 2.0162895 41.3113115, 2.0163477 41.3113706, 2.016644 41.3116634)",4,12,yes,,
1094296777,1094296854,0,94132458,residential,,Carrer de les Assutzenes,False,False,39.15981908046636,,,"LINESTRING (2.0069886 41.3131172, 2.0066268 41.3133412)",,,,,
1094296777,1094296777,0,94132457,residential,,Plaça de les Oliveres,True,False,126.17289027112233,,,"LINESTRING (2.0069886 41.3131172, 2.0074426 41.3128262, 2.0074311 41.3131507, 2.0073647 41.3131972, 2.0069886 41.3131172)",,,,,
1094296854,1094296777,0,94132458,residential,,Carrer de les Assutzenes,False,True,39.15981908046636,,,"LINESTRING (2.0066268 41.3133412, 2.0069886 41.3131172)",,,,,
1094296854,1091842327,0,102284664,residential,,Carrer de les Assutzenes,True,False,174.7826675886736,,,"LINESTRING (2.0066268 41.3133412, 2.0063489 41.3135422, 2.0077088 41.3139008, 2.0079613 41.3139628)",,,,,
1094360098,1094360174,0,94137758,residential,,Avinguda Josep Tarradellas,True,False,23.889951135603052,,,"LINESTRING (2.0147637 41.3138665, 2.0147007 41.3138925, 2.0146243 41.3139519, 2.014548 41.3140052)",,,,,
1094360098,1609997963,0,569027933,residential,,,True,False,14.739082740283026,roundabout,,"LINESTRING (2.0147637 41.3138665, 2.0147197 41.3138688, 2.014677 41.3138603, 2.0146404 41.3138418, 2.0146138 41.3138154)",,,,,
1094360109,1094360098,0,1232166418,residential,,,True,False,8.953353504830378,roundabout,,"LINESTRING (2.0148478 41.3138197, 2.0148257 41.3138408, 2.014797 41.3138568, 2.0147637 41.3138665)",,,,,
1094360111,1094360109,0,1232166418,residential,,,True,False,11.240278682665664,roundabout,,"LINESTRING (2.0148513 41.3137224, 2.0148649 41.3137545, 2.0148637 41.3137882, 2.0148478 41.3138197)",,,,,
1094360143,1609997988,0,1232198391,residential,,,True,False,4.97171613318101,roundabout,,"LINESTRING (2.0146668 41.313681, 2.0146942 41.3136723, 2.0147235 41.3136683)",,,,,
1094360174,1094360207,0,94137765,residential,,Avinguda Josep Tarradellas,False,False,131.27387998110385,,,"LINESTRING (2.014548 41.3140052, 2.0143111 41.3142899, 2.0140944 41.3145629, 2.014033 41.3146424, 2.0137231 41.31501)",,,,,
1094360174,1609997963,0,94137777,residential,,Avinguda Josep Tarradellas,True,False,21.998698643243188,,,"LINESTRING (2.014548 41.3140052, 2.0146059 41.3138878, 2.0146138 41.3138154)",,,,,
1094360224,1094360531,0,94137804,residential,,Plaça de la Sardana,True,False,5.491785474053067,,,"LINESTRING (2.0135917 41.3152228, 2.0135846 41.3152719)",,,,,
1094360277,1134266124,0,97535993,residential,,Carrer de Jaume Abril,False,True,55.90274660988327,,,"LINESTRING (2.0139951 41.3155375, 2.0146607 41.3155907)",,,,,
1094360277,1094360283,0,438147567,residential,,Carrer de Jaume Abril,True,False,52.97280294759721,,,"LINESTRING (2.0139951 41.3155375, 2.0133621 41.3155073)",,,,,
1094360283,1094360537,0,94137804,residential,,Plaça de la Sardana,True,False,8.257508258525522,,,"LINESTRING (2.0133621 41.3155073, 2.0132649 41.3155209)",,,,,
1094360316,1094360320,0,94137783,residential,,Carrer d'Ernest Lluch,False,False,144.89915973991492,,,"LINESTRING (2.0129881 41.315077, 2.0116318 41.3142644)",,,,,
1094360316,1094360371,0,94137789,residential,,Carrer d'Ernest Lluch,True,False,31.745372665752228,,,"LINESTRING (2.0129881 41.315077, 2.0131876 41.3151285, 2.0133477 41.3151695)",,,,,
1094360320,1094360316,0,94137783,residential,,Carrer d'Ernest Lluch,False,True,144.89915973991492,,,"LINESTRING (2.0116318 41.3142644, 2.0129881 41.315077)",,,,,
1094360320,1094360592,0,96346738,residential,,,True,False,13.983980408825804,roundabout,,"LINESTRING (2.0116318 41.3142644, 2.0116068 41.3142865, 2.0115845 41.3142973, 2.0115473 41.3143053, 2.0115088 41.3143032, 2.0114854 41.3142966)",,,,,
1094360355,1094360316,0,94137785,residential,,Carrer d'Ernest Lluch,True,False,33.71150675733443,,,"LINESTRING (2.0130702 41.315355, 2.0130922 41.3152382, 2.0130836 41.315189, 2.0130643 41.315143, 2.0129881 41.315077)",,,,,
1094360355,1094360371,0,567558163,residential,,Plaça de la Sardana,True,False,31.75950226716608,,,"LINESTRING (2.0130702 41.315355, 2.0131598 41.3152623, 2.0132038 41.3152268, 2.0132542 41.3152026, 2.0133477 41.3151695)",,,,,
1094360371,1094360207,0,438147565,residential,,Avinguda Josep Tarradellas,True,False,36.221664587237264,,,"LINESTRING (2.0133477 41.3151695, 2.0135137 41.3151183, 2.013575 41.3150874, 2.0137231 41.31501)",,,,,
1094360371,1094360224,0,569027932,residential,,Plaça de la Sardana,True,False,22.576048606284594,,,"LINESTRING (2.0133477 41.3151695, 2.0134334 41.3151624, 2.0135117 41.315172, 2.0135917 41.3152228)",,,,,
1094360498,1094360355,0,567558163,residential,,Plaça de la Sardana,True,False,8.827897472175374,,,"LINESTRING (2.0130461 41.3154323, 2.0130702 41.315355)",,,,,
1094360498,1095440291,0,428130456,residential,,Carrer de Prat de la Riba,False,False,132.38436487310145,,,"LINESTRING (2.0130461 41.3154323, 2.0127835 41.3154154, 2.0114708 41.3153007)",,,,,
1094360531,1094360277,0,94137773,residential,,Carrer de Jaume Abril,True,False,48.943998664618974,,,"LINESTRING (2.0135846 41.3152719, 2.0136424 41.3153783, 2.0136816 41.3154305, 2.0137144 41.3154563, 2.0137521 41.3154823, 2.0137996 41.3154983, 2.013865 41.3155144, 2.0139951 41.3155375)",,,,,
1094360531,1094360283,0,94137804,residential,,Plaça de la Sardana,True,False,32.74379113894191,,,"LINESTRING (2.0135846 41.3152719, 2.0135553 41.3153381, 2.0135224 41.31538, 2.0134648 41.3154381, 2.0133621 41.3155073)",,,,,
1094360537,5346948499,0,94252655,residential,,Avinguda Josep Tarradellas,True,False,31.226987055652256,,,"LINESTRING (2.0132649 41.3155209, 2.0131527 41.3155814, 2.0130722 41.3156305, 2.0129692 41.3156926)",,,,,
1094360537,1094360498,0,569027931,residential,,Plaça de la Sardana,True,False,22.48652865194806,,,"LINESTRING (2.0132649 41.3155209, 2.0132064 41.3155211, 2.013165 41.3155141, 2.0131117 41.3154978, 2.0130756 41.3154735, 2.0130461 41.3154323)",,,,,
1094360581,8346896777,0,94137811,residential,,Carrer del Dr. Ferran i Clua,False,True,159.8435891944622,,,"LINESTRING (2.0116012 41.3141526, 2.0121265 41.31361, 2.0127279 41.3129906)",2,,,,
1094360581,1094360320,0,96346738,residential,,,True,False,13.69249090127558,roundabout,,"LINESTRING (2.0116012 41.3141526, 2.011644 41.3142023, 2.0116465 41.3142312, 2.0116318 41.3142644)",,,,,
1094360592,1095440240,0,94252652,residential,,Carrer del Dr. Ferran Clua,False,False,114.7463066804423,,,"LINESTRING (2.0114854 41.3142966, 2.0106631 41.3151233)",,,,,
1094360592,1094077940,0,96346738,residential,,,True,False,15.574767662349428,roundabout,,"LINESTRING (2.0114854 41.3142966, 2.0114545 41.3142792, 2.0114399 41.3142646, 2.0114263 41.3142374, 2.011426 41.3142083, 2.0114318 41.3141923, 2.0114427 41.3141762)",,,,,
1095439352,1095439863,0,539700227,residential,,,True,False,22.273008186797362,roundabout,,"LINESTRING (2.0059286 41.3181955, 2.0059556 41.318211, 2.0059757 41.3182315, 2.0059876 41.3182553, 2.0059902 41.3182807, 2.0059833 41.3183057, 2.0059674 41.3183282, 2.0059485 41.3183466, 2.0059211 41.3183593)",,,,,
1095439366,1095439352,0,406736943,residential,,Carrer d'Antoni Gaudí,True,False,67.1707234578858,,,"LINESTRING (2.0064197 41.3177171, 2.0059286 41.3181955)",,,,,
1095439366,8346896751,0,102878459,residential,,Carrer Pere Sala,True,False,131.2410932478778,,,"LINESTRING (2.0064197 41.3177171, 2.0070615 41.3181681, 2.0075591 41.3185299)",,,,,
1095439377,1095439435,0,94252646,residential,,Carrer del Canonge Doctor Auguet,True,False,61.40175534773749,,,"LINESTRING (2.0070249 41.3171491, 2.0064518 41.3168032)",,,,,
1095439377,1095439366,0,406736943,residential,,Carrer d'Antoni Gaudí,True,False,80.89270713062311,,,"LINESTRING (2.0070249 41.3171491, 2.0064197 41.3177171)",,,,,
1095439387,1095439377,0,406736943,residential,,Carrer d'Antoni Gaudí,True,False,88.89595916586093,,,"LINESTRING (2.0077636 41.3165735, 2.0070249 41.3171491)",,,,,
1095439387,8346896764,0,436982219,residential,,Carrer de Salvador Baroné,True,False,115.68382479428772,,,"LINESTRING (2.0077636 41.3165735, 2.0083127 41.316944, 2.008794 41.3172688)",,,,,
1095439392,1095439387,0,406736943,residential,,Carrer d'Antoni Gaudí,True,False,74.3265314371563,,,"LINESTRING (2.0084416 41.3161405, 2.0077636 41.3165735)",,,,,
1095439392,1095439401,0,94252634,residential,,Carrer d'Antoni Gaudí,True,False,73.64542028588019,,,"LINESTRING (2.0084416 41.3161405, 2.0084598 41.3156114, 2.008433 41.3154799)",,,,,
1095439401,1113674835,0,94252636,residential,,Carrer de Santa Isabel,True,False,129.86402876165798,,,"LINESTRING (2.008433 41.3154799, 2.0072733 41.3162579)",,,,,
1095439401,4087742266,0,406736942,residential,,Carrer de Santa Isabel,True,False,33.10066407905807,,,"LINESTRING (2.008433 41.3154799, 2.0083533 41.3151883)",,,,,
1095439435,1094077912,0,94252646,residential,,Carrer del Canonge Doctor Auguet,True,False,56.73387428390854,,,"LINESTRING (2.0064518 41.3168032, 2.0061226 41.316599, 2.0059289 41.3164775)",,,,,
1095439448,1092247501,0,93950926,residential,,Carrer de la Ginesta,True,False,113.97711937995756,,,"LINESTRING (2.0056685 41.3152159, 2.004743 41.3159692)",,,,,
1095439448,4087742279,0,94252637,residential,,Carrer de Salvador Baroné,True,False,71.70478991717606,,,"LINESTRING (2.0056685 41.3152159, 2.0063185 41.3156372)",,,,,
1095439470,1095440086,0,94252650,residential,,,True,False,17.466629999479487,roundabout,,"LINESTRING (2.0088309 41.3172937, 2.0088519 41.3172728, 2.0088806 41.3172579, 2.0089141 41.3172506, 2.0089489 41.3172517, 2.0089815 41.317261, 2.0090085 41.3172775)",,,,,
1095439489,1131141541,0,94252638,residential,,Carrer Verge de Montserrat,True,False,64.3047534857433,,,"LINESTRING (2.0094249 41.3168051, 2.0088453 41.3164244)",,,,,
1095439489,1243851855,0,94252651,residential,,,True,False,10.144637843229027,roundabout,,"LINESTRING (2.0094249 41.3168051, 2.009452 41.3167947, 2.0094819 41.316791, 2.009512 41.3167943, 2.0095393 41.3168042)",,,,,
1095439501,1116623855,0,567578097,residential,,Carrer de Salvador Baroné,True,False,131.5977877358304,,,"LINESTRING (2.0090056 41.3173882, 2.009452 41.3176793, 2.0101943 41.3181651)",,,,,
1095439501,1095440068,0,567578098,residential,,,True,False,13.51671715396673,roundabout,,"LINESTRING (2.0090056 41.3173882, 2.00898 41.317403, 2.0089497 41.3174115, 2.0089173 41.317413, 2.0088859 41.3174072, 2.0088581 41.3173947)",,,,,
1095439505,1512110718,0,94252639,residential,,Carrer de Salvador Baroné,True,False,53.73977238562274,,,"LINESTRING (2.0112174 41.3188367, 2.0117001 41.3191563)",,,,,
1095439505,1116623956,0,665467170,residential,,Carrer Dos del Maig,True,False,75.76280243236701,,,"LINESTRING (2.0112174 41.3188367, 2.0105713 41.319315)",,,,,
1095439556,1095440068,0,94392698,residential,,Avinguda de Ballester,False,True,59.75490235133886,,,"LINESTRING (2.0083691 41.317787, 2.0088581 41.3173947)",,,,,
1095439556,4087692906,0,94252640,residential,,,True,False,15.27367386479079,roundabout,,"LINESTRING (2.0083691 41.317787, 2.0083932 41.3178011, 2.0084106 41.3178198, 2.0084197 41.3178417, 2.0084197 41.3178646, 2.0084107 41.3178864, 2.0083934 41.3179053)",,,,,
1095439603,8346896759,0,94252646,residential,,Carrer del Canonge Doctor Auguet,True,False,13.028265784181116,,,"LINESTRING (2.0082247 41.3178279, 2.0081001 41.3177574)",,,,,
1095439603,1095439556,0,567578099,residential,,,True,False,14.592164579908387,roundabout,,"LINESTRING (2.0082247 41.3178279, 2.0082419 41.3178051, 2.0082684 41.317788, 2.0083011 41.3177787, 2.0083361 41.3177784, 2.0083691 41.317787)",,,,,
1095439629,1096529607,0,94392700,residential,,Avinguda de Ballester,False,True,84.3274001129241,,,"LINESTRING (2.0077998 41.3185903, 2.0080272 41.3182676, 2.0081164 41.318141, 2.0081535 41.3180883, 2.0082721 41.31792)",,,,,
1095439629,1188085598,0,539672013,residential,,,True,False,16.623780510523325,roundabout,,"LINESTRING (2.0077998 41.3185903, 2.0078324 41.3186114, 2.0078514 41.318637, 2.0078581 41.3186659, 2.0078518 41.3186948, 2.0078332 41.3187205)",,,,,
1095439659,1095439629,0,94252641,residential,,,True,False,12.60535569466196,roundabout,,"LINESTRING (2.0076598 41.3186031, 2.0076847 41.3185893, 2.0077137 41.3185809, 2.0077445 41.3185785, 2.0077751 41.3185822, 2.0077998 41.3185903)",,,,,
1095439681,1095439863,0,95595127,residential,,Avinguda de Miramar,False,False,147.9899689739237,,,"LINESTRING (2.0070004 41.3194078, 2.0068795 41.3193208, 2.0067399 41.3192126, 2.0065898 41.3190876, 2.0064581 41.3189704, 2.0062537 41.3187619, 2.0061942 41.318694, 2.006091 41.3185731, 2.0059211 41.3183593)",2,,,,
1095439681,1095439702,0,539700226,residential,,,True,False,22.575965218425488,roundabout,,"LINESTRING (2.0070004 41.3194078, 2.007037 41.3193779, 2.007085 41.3193591, 2.0071386 41.3193537, 2.0071914 41.3193623, 2.0072372 41.3193838)",,,,,
1095439702,7838957479,0,94392701,residential,,Avinguda de Ballester,False,True,13.034187135238064,,,"LINESTRING (2.0072372 41.3193838, 2.0073514 41.3193039)",,,,,
1095439702,4087692913,0,"[539700225, 539672014]",residential,,,True,False,20.632101240475208,roundabout,,"LINESTRING (2.0072372 41.3193838, 2.0072634 41.3194066, 2.007281 41.3194336, 2.0072889 41.3194631, 2.0072884 41.3194934, 2.0072729 41.3195238, 2.0072486 41.3195506)",,,,,
1095439849,1094077886,0,94252645,residential,,Avinguda de Miramar,False,True,156.37622457447375,,,"LINESTRING (2.0058189 41.3181922, 2.0053792 41.3175147, 2.005304 41.3174136, 2.0052193 41.3173179, 2.0049886 41.3170852, 2.0048725 41.3169864)",,,,,
1095439849,1095439352,0,539700227,residential,,,True,False,9.476458200515799,roundabout,,"LINESTRING (2.0058189 41.3181922, 2.0058553 41.3181845, 2.0058931 41.3181857, 2.0059286 41.3181955)",,,,,
1095439863,1095439681,0,95595127,residential,,Avinguda de Miramar,False,True,147.98996897392374,,,"LINESTRING (2.0059211 41.3183593, 2.006091 41.3185731, 2.0061942 41.318694, 2.0062537 41.3187619, 2.0064581 41.3189704, 2.0065898 41.3190876, 2.0067399 41.3192126, 2.0068795 41.3193208, 2.0070004 41.3194078)",2,,,,
1095439863,1095439882,0,559486119,residential,,,True,False,13.859876832531109,roundabout,,"LINESTRING (2.0059211 41.3183593, 2.005875 41.3183657, 2.0058352 41.3183636, 2.0057984 41.3183513, 2.0057725 41.3183295)",,,,,
1095439882,1145610668,0,94395126,residential,,Carrer d'Antoni Gaudí,True,False,22.097124194857862,,,"LINESTRING (2.0057725 41.3183295, 2.005591 41.3184741)",,,,,
1095439882,1095439849,0,96117376,residential,,,True,False,17.962171127524726,roundabout,,"LINESTRING (2.0057725 41.3183295, 2.0057532 41.3183006, 2.0057485 41.3182685, 2.0057591 41.3182372, 2.0057836 41.3182106, 2.0058189 41.3181922)",,,,,
1095440068,1095439556,0,94392698,residential,,Avinguda de Ballester,False,False,59.75490235133886,,,"LINESTRING (2.0088581 41.3173947, 2.0083691 41.317787)",,,,,
1095440068,1095439470,0,94252650,residential,,,True,False,12.337289417083733,roundabout,,"LINESTRING (2.0088581 41.3173947, 2.008834 41.3173737, 2.0088206 41.3173478, 2.0088196 41.3173201, 2.0088309 41.3172937)",,,,,
1095440086,8346896773,0,94392696,residential,,Avinguda de Ballester,False,True,47.16647975523895,,,"LINESTRING (2.0090085 41.3172775, 2.0093857 41.3169618)",,,,,
1095440086,1095439501,0,569027940,residential,,,True,False,13.480016495921939,roundabout,,"LINESTRING (2.0090085 41.3172775, 2.0090261 41.3172979, 2.009035 41.3173211, 2.0090343 41.3173454, 2.0090243 41.3173684, 2.0090056 41.3173882)",,,,,
1095440170,1095440188,0,569027941,residential,,,True,False,13.97936794692755,roundabout,,"LINESTRING (2.0095712 41.3168995, 2.0095512 41.3169196, 2.0095233 41.3169336, 2.0094909 41.3169398, 2.0094575 41.3169376, 2.0094271 41.3169271)",,,,,
1095440188,8346896773,0,94392696,residential,,Avinguda de Ballester,False,False,5.180954208296733,,,"LINESTRING (2.0094271 41.3169271, 2.0093857 41.3169618)",,,,,
1095440188,1095439489,0,94252651,residential,,,True,False,15.836690103381926,roundabout,,"LINESTRING (2.0094271 41.3169271, 2.0094041 41.3169108, 2.0093891 41.3168899, 2.0093837 41.3168665, 2.0093883 41.3168431, 2.0094025 41.3168218, 2.0094249 41.3168051)",,,,,
1095440240,1094360592,0,94252652,residential,,Carrer del Dr. Ferran Clua,False,True,114.7463066804423,,,"LINESTRING (2.0106631 41.3151233, 2.0114854 41.3142966)",,,,,
1095440240,1095440295,0,94252661,residential,,,True,False,13.407556746188066,roundabout,,"LINESTRING (2.0106631 41.3151233, 2.0106924 41.3151501, 2.0107071 41.3151748, 2.0107098 41.3152017, 2.0107061 41.315217, 2.0106982 41.3152322)",,,,,
1095440291,1131141534,0,94252656,residential,,Carrer de Josep Irla,True,False,103.66489841831988,,,"LINESTRING (2.0114708 41.3153007, 2.010966 41.3161524)",,,,,
1095440291,1095440295,0,428130456,residential,,Carrer de Prat de la Riba,False,False,64.97349027261077,,,"LINESTRING (2.0114708 41.3153007, 2.0106982 41.3152322)",,,,,
1095440291,1094360498,0,428130456,residential,,Carrer de Prat de la Riba,False,True,132.38436487310145,,,"LINESTRING (2.0114708 41.3153007, 2.0127835 41.3154154, 2.0130461 41.3154323)",,,,,
1095440295,1095440291,0,428130456,residential,,Carrer de Prat de la Riba,False,True,64.97349027261077,,,"LINESTRING (2.0106982 41.3152322, 2.0114708 41.3153007)",,,,,
1095440295,1096529573,0,94252661,residential,,,True,False,15.765868877233387,roundabout,,"LINESTRING (2.0106982 41.3152322, 2.010682 41.315248, 2.0106565 41.315263, 2.010626 41.3152714, 2.0105936 41.3152724, 2.0105623 41.3152659, 2.0105352 41.3152525)",,,,,
1095440376,1095440543,0,94252662,residential,,Carrer de la Plaça de Santaella,True,False,45.428749270490634,,,"LINESTRING (2.0086605 41.3141482, 2.0091774 41.3142754)",,,,,
1095440425,1128236277,0,94130235,residential,,Carrer de Prat de la Riba,False,True,65.81993194095152,,,"LINESTRING (2.0105008 41.3151974, 2.0097581 41.3149994)",,,,,
1095440425,1095440240,0,94252661,residential,,,True,False,18.945865055433238,roundabout,,"LINESTRING (2.0105008 41.3151974, 2.0105047 41.3151725, 2.0105189 41.3151497, 2.010542 41.3151315, 2.0105715 41.3151197, 2.0106045 41.3151154, 2.0106376 41.3151192, 2.0106631 41.3151233)",,,,,
1095440543,1095440376,0,94252662,residential,,Carrer de la Plaça de Santaella,True,False,112.07614543789967,,,"LINESTRING (2.0091774 41.3142754, 2.0092955 41.3140052, 2.0092951 41.3139862, 2.0092796 41.3139782, 2.0088165 41.3138597, 2.0087994 41.3138585, 2.0087817 41.3138709, 2.0086605 41.3141482)",,,,,
1095440543,1094237192,0,415700168,residential,,Carrer Prolongació d'Assutzenes,True,False,91.93924659647632,,,"LINESTRING (2.0091774 41.3142754, 2.0092975 41.3144811, 2.0093361 41.3145318, 2.0093643 41.3145622, 2.0098489 41.3149148)",,,,,
1096507243,9781413840,0,94389979,tertiary_link,50,Avinguda de la Generalitat,True,False,18.41530065245036,,,"LINESTRING (2.0164464 41.3118857, 2.0163172 41.3117515)",,,,,
1096507243,1119033394,0,232119712,tertiary_link,50,Avinguda Josep Tarradellas,False,True,9.142246966467376,,,"LINESTRING (2.0164464 41.3118857, 2.0165136 41.3118208)",4,,,,
1096507243,2404830460,0,454549845,residential,50,Avinguda Josep Tarradellas,False,False,74.05318859093633,,,"LINESTRING (2.0164464 41.3118857, 2.0163897 41.3119429, 2.0159275 41.3124257)",4,,,,
1096507245,246182757,0,22921471,residential,50,Avinguda de Gavà,True,False,134.2679876218166,,,"LINESTRING (2.012889 41.3101498, 2.0117948 41.3092652)",1,,yes,,
1096507245,1116354100,0,94389980,residential,50,Carrer de Santiago Rusiñol,True,False,120.93345466271954,,,"LINESTRING (2.012889 41.3101498, 2.0140352 41.3094853)",,,,,
1096513760,1096513772,0,94391255,residential,,Carrer de Joan Maragall,True,False,111.89511756555369,,,"LINESTRING (2.0146855 41.3101092, 2.0138108 41.3108714)",,,,,
1096513760,1116354100,0,1103605170,tertiary_link,50,Avinguda de la Generalitat,True,False,88.1081760593616,,,"LINESTRING (2.0146855 41.3101092, 2.0142206 41.3096632, 2.0140352 41.3094853)",,,,,
1096513772,1177157024,0,22921471,residential,50,Avinguda de Gavà,True,False,41.01079312883376,,,"LINESTRING (2.0138108 41.3108714, 2.0134667 41.3106083)",1,,yes,,
1096529573,1095440425,0,94252661,residential,,,True,False,6.938176483998654,roundabout,,"LINESTRING (2.0105352 41.3152525, 2.0105213 41.315241, 2.0105106 41.3152276, 2.0105037 41.3152129, 2.0105008 41.3151974)",,,,,
1096529577,1096529573,0,94392694,residential,,Carrer Narcís Monturiol,True,False,74.99822691693286,,,"LINESTRING (2.0101566 41.3158641, 2.0105352 41.3152525)",,,,,
1096529577,1131141534,0,93976561,residential,,Carrer de Lluís Companys,True,False,74.8226992783541,,,"LINESTRING (2.0101566 41.3158641, 2.0105543 41.3160113, 2.010966 41.3161524)",,,,,
1096529607,1095439629,0,94392700,residential,,Avinguda de Ballester,False,False,84.3274001129241,,,"LINESTRING (2.0082721 41.31792, 2.0081535 41.3180883, 2.0081164 41.318141, 2.0080272 41.3182676, 2.0077998 41.3185903)",,,,,
1096529607,1095439603,0,539672012,residential,,,True,False,11.917233877753558,roundabout,,"LINESTRING (2.0082721 41.31792, 2.0082491 41.3179073, 2.0082318 41.3178903, 2.0082215 41.3178703, 2.0082191 41.3178489, 2.0082247 41.3178279)",,,,,
1096529613,7838957479,0,94392701,residential,,Avinguda de Ballester,False,False,68.18851463383464,,,"LINESTRING (2.0076984 41.3187488, 2.0073514 41.3193039)",,,,,
1096529613,1095439659,0,94252641,residential,,,True,False,19.497956333015402,roundabout,,"LINESTRING (2.0076984 41.3187488, 2.0076578 41.3187281, 2.0076364 41.3187056, 2.0076253 41.3186791, 2.0076257 41.3186515, 2.0076376 41.3186252, 2.0076598 41.3186031)",,,,,
1104961855,1084139081,0,93516579,residential,,,True,False,10.488237529971592,roundabout,,"LINESTRING (2.0158424 41.312616, 2.0158006 41.3126141, 2.0157613 41.3126034, 2.0157277 41.3125846)",,,,,
1104961855,1119033380,0,95260873,residential,,Avinguda Josep Tarradellas,True,False,42.62327409289854,,,"LINESTRING (2.0158424 41.312616, 2.0157076 41.3126979, 2.0155309 41.3129134)",,,,,
1104969800,1096513760,0,1103605170,tertiary_link,50,Avinguda de la Generalitat,True,False,77.74576136377706,,,"LINESTRING (2.0152439 41.3106686, 2.0146855 41.3101092)",,,,,
1104969800,1116354114,0,1103605171,tertiary_link,50,Avinguda de la Generalitat,True,False,48.90255378473104,,,"LINESTRING (2.0152439 41.3106686, 2.0154045 41.310823, 2.0156043 41.3110152)",,,,,
1105037070,4087692901,0,95265026,residential,,,True,False,12.97101437668788,roundabout,,"LINESTRING (2.0107453 41.3176021, 2.0107705 41.3176459, 2.0107696 41.3176689, 2.0107604 41.3176907, 2.0107434 41.3177099)",,,,,
1105037070,1105149745,0,"[1188682900, 567558165]",residential,,Avinguda Josep Tarradellas,False,True,87.24827885763713,,,"LINESTRING (2.0107453 41.3176021, 2.0109195 41.3174526, 2.0114334 41.3170117)",,,,,
1105037086,1131141538,0,567578095,residential,,,True,False,19.013492065685497,roundabout,,"LINESTRING (2.0106217 41.3177316, 2.0105893 41.3177167, 2.0105657 41.3176944, 2.0105536 41.3176674, 2.0105546 41.3176389, 2.0105684 41.3176124, 2.0105935 41.317591)",,,,,
1105149728,1130882694,0,95277282,residential,30,Carrer Àngel Arañó,True,False,49.50410321234604,,,"LINESTRING (2.0171331 41.3210608, 2.0170361 41.3209928, 2.0166999 41.3207569)",,,,,
1105149728,1134264310,0,"[567578092, 1029856086]",tertiary,30,Carretera de Sant Climent,True,False,88.23010976560874,,BV-2003,"LINESTRING (2.0171331 41.3210608, 2.0172294 41.320987, 2.0173803 41.3208713, 2.0176888 41.3206463, 2.0177751 41.3205809, 2.0178819 41.3205011)","['2', '1']",,,,
1105149745,5401631423,0,567578094,residential,,Avinguda Josep Tarradellas,False,True,89.65283979172685,,,"LINESTRING (2.0114334 41.3170117, 2.0121349 41.3164014)",,,,,
1105149745,1105037070,0,"[1188682900, 567558165]",residential,,Avinguda Josep Tarradellas,False,False,87.24827885763713,,,"LINESTRING (2.0114334 41.3170117, 2.0109195 41.3174526, 2.0107453 41.3176021)",,,,,
1105149764,12181488522,0,97678824,residential,,Carrer de Sant Marià,True,False,7.486473635767781,,,"LINESTRING (2.0147398 41.3219488, 2.0147728 41.3218862)",,,,,
1105149764,1187706670,0,102848199,residential,30,Avinguda del Molí,False,False,133.62512725138944,,,"LINESTRING (2.0147398 41.3219488, 2.0141788 41.3218524, 2.013571 41.3218006, 2.0131603 41.3217684)",,,,,
1105149764,5345118961,0,102848199,residential,30,Avinguda del Molí,False,True,52.12631172097662,,,"LINESTRING (2.0147398 41.3219488, 2.0148485 41.3219824, 2.0153204 41.3221209)",,,,,
1105149775,1116623956,0,95277286,residential,30,Carrer del Canonge Doctor Auguet,True,False,46.000312081931206,,,"LINESTRING (2.0109926 41.3195815, 2.0105713 41.319315)",,,,,
1105149775,1512110718,0,102694206,residential,,Carrer de l'11 de setembre,True,False,75.67314198414599,,,"LINESTRING (2.0109926 41.3195815, 2.0117001 41.3191563)",,,,,
1105149778,1116623855,0,95595126,residential,,Carrer del General Prim,True,False,76.58092907398195,,,"LINESTRING (2.0095969 41.3186876, 2.0101943 41.3181651)",,,,,
1105149778,4087692906,0,95277286,residential,30,Carrer del Canonge Doctor Auguet,True,False,132.92569733422272,,,"LINESTRING (2.0095969 41.3186876, 2.0087936 41.3181619, 2.0083934 41.3179053)",,,,,
1108381682,1108381685,0,665467170,residential,,Carrer Dos del Maig,True,False,89.06873480176577,,,"LINESTRING (2.0125511 41.317807, 2.011821 41.3183909)",,,,,
1108381682,1105149745,0,95277282,residential,30,Carrer Àngel Arañó,True,False,128.5856899963049,,,"LINESTRING (2.0125511 41.317807, 2.0120107 41.3174275, 2.0114334 41.3170117)",,,,,
1108381685,4087692901,0,95265027,residential,30,Carrer Verge Montserrat,True,False,117.61418950919396,,,"LINESTRING (2.011821 41.3183909, 2.0107434 41.3177099)",,,,,
1108381685,1095439505,0,665467170,residential,,Carrer Dos del Maig,True,False,70.69847605096274,,,"LINESTRING (2.011821 41.3183909, 2.0112174 41.3188367)",,,,,
1108381695,5401629314,0,95593743,residential,,Carrer Dos del Maig,True,False,77.3032320012717,,,"LINESTRING (2.0141676 41.316197, 2.0139649 41.3164319, 2.0136642 41.3167804)",,,,,
