u,v,key,osmid,highway,oneway,reversed,length,lanes,name,width,bridge,access,maxspeed,geometry
7524458029,7524458045,0,804459237,cycleway,False,False,4.602070445239616,,,,,,,"LINESTRING (2.0252668 41.3128382, 2.0253115 41.3128624)"
7524458029,9484462604,0,804459237,cycleway,False,True,129.96169917107926,,,,,,,"LINESTRING (2.0252668 41.3128382, 2.0240319 41.3121271)"
7524458030,7524458055,0,804459236,cycleway,False,False,6.972672775559278,,,2,,,,"LINESTRING (2.0308764 41.3129745, 2.0309439 41.3129376)"
7524458030,9484613621,0,804459236,cycleway,False,True,0.8416741100042253,,,2,,,,"LINESTRING (2.0308764 41.3129745, 2.0308682 41.3129789)"
7524458031,7524458023,0,1227696145,cycleway,False,False,28.077561857239495,,,2,,,,"LINESTRING (2.0298508 41.311637, 2.0296437 41.3114381)"
7524458031,7524458042,0,1227696145,cycleway,False,True,144.56903474314782,,,2,,,,"LINESTRING (2.0298508 41.311637, 2.0308646 41.3126908)"
7524458032,7524458059,0,1227609653,cycleway,False,False,5.980082681330699,,,2,,,,"LINESTRING (2.0266235 41.313664, 2.0266739 41.3137022)"
7524458032,7524458052,0,1227609653,cycleway,False,True,4.1336956912565785,,,2,,,,"LINESTRING (2.0266235 41.313664, 2.026584 41.3136416)"
7524458033,7524458038,0,804459237,cycleway,False,False,1.606355891429651,,,,,,,"LINESTRING (2.0235818 41.3118695, 2.0235921 41.3118817)"
7524458033,7524458021,0,804459237,cycleway,False,True,1.3642239501989757,,,,,,,"LINESTRING (2.0235818 41.3118695, 2.0235784 41.3118575)"
7524458034,7524458050,0,804459236,cycleway,False,False,2.1704700761883746,,,2,,,,"LINESTRING (2.0276775 41.3146823, 2.0276981 41.3146704)"
7524458034,7524458047,0,804459236,cycleway,False,True,0.9551960739062385,,,2,,,,"LINESTRING (2.0276775 41.3146823, 2.0276682 41.3146873)"
7524458035,7524458053,0,804459234,cycleway,False,False,38.02041554179377,,,2,yes,,,"LINESTRING (2.0293572 41.3111891, 2.0290434 41.3109414)"
7524458035,7524458023,0,1227696145,cycleway,False,True,36.59517339798873,,,2,,,,"LINESTRING (2.0293572 41.3111891, 2.0296437 41.3114381)"
7524458036,7524458052,0,1227609653,cycleway,False,False,3.1658284637489866,,,2,,,,"LINESTRING (2.0265517 41.3136267, 2.026584 41.3136416)"
7524458036,7524458024,0,1227609653,cycleway,False,True,4.479005863898492,,,2,,,,"LINESTRING (2.0265517 41.3136267, 2.0265026 41.3136105)"
7524458037,11382671753,0,1227486558,cycleway,False,False,1.6171320516352292,,,,,,,"LINESTRING (2.0236288 41.3117976, 2.0236173 41.3118093)"
7524458037,11382671752,0,1227486558,cycleway,False,True,3.533465598500851,,,,,,,"LINESTRING (2.0236288 41.3117976, 2.0235955 41.311778)"
7524458038,9484462604,0,804459237,cycleway,False,False,45.75904987742986,,,,,,,"LINESTRING (2.0235921 41.3118817, 2.0240319 41.3121271)"
7524458038,7524458033,0,804459237,cycleway,False,True,1.606355891429651,,,,,,,"LINESTRING (2.0235921 41.3118817, 2.0235818 41.3118695)"
7524458039,7524458047,0,804459236,cycleway,False,False,1.2549887958275656,,,2,,,,"LINESTRING (2.0276542 41.3146914, 2.0276682 41.3146873)"
7524458039,7524458058,0,804459236,cycleway,False,True,1.0857916861835986,,,2,,,,"LINESTRING (2.0276542 41.3146914, 2.0276412 41.3146915)"
7524458040,7524458028,0,1033855398,cycleway,False,False,32.693799896205356,,,2,,,,"LINESTRING (2.0284775 41.3105458, 2.028175 41.3103592)"
7524458040,7524458051,0,1033855398,cycleway,False,True,30.434491358641388,,,2,,,,"LINESTRING (2.0284775 41.3105458, 2.028752 41.3107258)"
7524458041,7524458024,0,1227609653,cycleway,False,False,3.1768992977143546,,,2,,,,"LINESTRING (2.0264757 41.3135903, 2.0265026 41.3136105)"
7524458041,11383885233,0,1227609653,cycleway,False,True,118.67644859201565,,,2,,,,"LINESTRING (2.0264757 41.3135903, 2.0253836 41.3129075)"
7524458042,7524458043,0,804459236,cycleway,False,True,16.856177192000317,,,2,,,,"LINESTRING (2.0308646 41.3126908, 2.0309833 41.3128134)"
7524458042,7524458031,0,1227696145,cycleway,False,False,144.56903474314782,,,2,,,,"LINESTRING (2.0308646 41.3126908, 2.0298508 41.311637)"
7524458043,7524458042,0,804459236,cycleway,False,False,16.856177192000317,,,2,,,,"LINESTRING (2.0309833 41.3128134, 2.0308646 41.3126908)"
7524458043,7524458026,0,804459236,cycleway,False,True,11.77181405552063,,,2,,,,"LINESTRING (2.0309833 41.3128134, 2.0309643 41.3129183)"
7524458044,7524458048,0,1227609653,cycleway,False,False,12.83213733686824,,,2,,,,"LINESTRING (2.0267381 41.3137722, 2.0268346 41.313862)"
7524458044,7524458059,0,1227609653,cycleway,False,True,9.451755147086013,,,2,,,,"LINESTRING (2.0267381 41.3137722, 2.0266739 41.3137022)"
7524458045,9524554973,0,804459233,cycleway,False,True,1.9091579386334359,,,2,,,,"LINESTRING (2.0253115 41.3128624, 2.0253251 41.3128486)"
7524458045,7524458029,0,804459237,cycleway,False,True,4.602070445239616,,,,,,,"LINESTRING (2.0253115 41.3128624, 2.0252668 41.3128382)"
7524458045,11383885238,0,1227609654,cycleway,False,False,4.6403728521780065,,,2,,,,"LINESTRING (2.0253115 41.3128624, 2.0253542 41.3128891)"
7524458046,7524458057,0,804459237,cycleway,False,False,0.6705966390328467,,,,,,,"LINESTRING (2.0235817 41.3118458, 2.0235795 41.3118516)"
7524458046,7524458049,0,804459237,cycleway,False,True,0.8389494448744409,,,,,,,"LINESTRING (2.0235817 41.3118458, 2.0235868 41.3118393)"
7524458047,7524458034,0,804459236,cycleway,False,False,0.9551960739062385,,,2,,,,"LINESTRING (2.0276682 41.3146873, 2.0276775 41.3146823)"
7524458047,7524458039,0,804459236,cycleway,False,True,1.2549887958275656,,,2,,,,"LINESTRING (2.0276682 41.3146873, 2.0276542 41.3146914)"
7524458048,7524458056,0,804459236,cycleway,False,False,110.55764469596255,,,2,,,,"LINESTRING (2.0268346 41.313862, 2.0276047 41.3146707)"
7524458048,7524458044,0,1227609653,cycleway,False,True,12.83213733686824,,,2,,,,"LINESTRING (2.0268346 41.313862, 2.0267381 41.3137722)"
7524458049,7524458046,0,804459237,cycleway,False,False,0.8389494448744409,,,,,,,"LINESTRING (2.0235868 41.3118393, 2.0235817 41.3118458)"
7524458049,11382671753,0,804459237,cycleway,False,True,4.197287686298042,,,,,,,"LINESTRING (2.0235868 41.3118393, 2.0236173 41.3118093)"
7524458050,7524458027,0,804459236,cycleway,False,False,5.698205714904627,,,2,,,,"LINESTRING (2.0276981 41.3146704, 2.0277537 41.3146407)"
7524458050,7524458034,0,804459236,cycleway,False,True,2.1704700761883746,,,2,,,,"LINESTRING (2.0276981 41.3146704, 2.0276775 41.3146823)"
7524458051,7524458053,0,1033852321,cycleway,False,True,34.16290292352903,,,2,,,,"LINESTRING (2.028752 41.3107258, 2.0290434 41.3109414)"
7524458051,7524458040,0,1033855398,cycleway,False,False,30.434491358641388,,,2,,,,"LINESTRING (2.028752 41.3107258, 2.0284775 41.3105458)"
7524458052,7524458032,0,1227609653,cycleway,False,False,4.1336956912565785,,,2,,,,"LINESTRING (2.026584 41.3136416, 2.0266235 41.313664)"
7524458052,7524458036,0,1227609653,cycleway,False,True,3.1658284637489866,,,2,,,,"LINESTRING (2.026584 41.3136416, 2.0265517 41.3136267)"
7524458053,7524458035,0,804459234,cycleway,False,True,38.02041554179377,,,2,yes,,,"LINESTRING (2.0290434 41.3109414, 2.0293572 41.3111891)"
7524458053,7524458051,0,1033852321,cycleway,False,False,34.16290292352903,,,2,,,,"LINESTRING (2.0290434 41.3109414, 2.028752 41.3107258)"
7524458055,7524458026,0,804459236,cycleway,False,False,2.740178683142739,,,2,,,,"LINESTRING (2.0309439 41.3129376, 2.0309643 41.3129183)"
7524458055,7524458030,0,804459236,cycleway,False,True,6.972672775559278,,,2,,,,"LINESTRING (2.0309439 41.3129376, 2.0308764 41.3129745)"
7524458056,7524458022,0,804459236,cycleway,False,False,2.312777663092145,,,2,,,,"LINESTRING (2.0276047 41.3146707, 2.0276253 41.3146846)"
7524458056,7524458048,0,804459236,cycleway,False,True,110.55764469596255,,,2,,,,"LINESTRING (2.0276047 41.3146707, 2.0268346 41.313862)"
7524458057,7524458021,0,804459237,cycleway,False,False,0.6624528014068832,,,,,,,"LINESTRING (2.0235795 41.3118516, 2.0235784 41.3118575)"
7524458057,7524458046,0,804459237,cycleway,False,True,0.6705966390328467,,,,,,,"LINESTRING (2.0235795 41.3118516, 2.0235817 41.3118458)"
7524458058,7524458039,0,804459236,cycleway,False,False,1.0857916861835986,,,2,,,,"LINESTRING (2.0276412 41.3146915, 2.0276542 41.3146914)"
7524458058,7524458022,0,804459236,cycleway,False,True,1.53365045149514,,,2,,,,"LINESTRING (2.0276412 41.3146915, 2.0276253 41.3146846)"
7524458059,7524458044,0,1227609653,cycleway,False,False,9.451755147086013,,,2,,,,"LINESTRING (2.0266739 41.3137022, 2.0267381 41.3137722)"
7524458059,7524458032,0,1227609653,cycleway,False,True,5.980082681330699,,,2,,,,"LINESTRING (2.0266739 41.3137022, 2.0266235 41.313664)"
7524458060,7833252105,0,1033855398,cycleway,False,False,3.5730227764216056,,,2,,,,"LINESTRING (2.0279226 41.3102133, 2.0278971 41.3102391)"
7524458060,9483942183,0,1033855398,cycleway,False,True,5.7570628607620895,,,2,,,,"LINESTRING (2.0279226 41.3102133, 2.0279772 41.3102449)"
7524464671,7524464672,0,804454808,cycleway,False,False,93.28491801885171,,,,,,,"LINESTRING (2.0104494 41.3175569, 2.0095899 41.3170211)"
7524464671,1096529627,0,804454808,cycleway,False,True,7.668778275281645,,,,,,,"LINESTRING (2.0104494 41.3175569, 2.0105191 41.317512)"
7524464672,8346896773,0,804454808,cycleway,False,False,18.284165385644194,,,,,,,"LINESTRING (2.0095899 41.3170211, 2.0093857 41.3169618)"
7524464672,7524464671,0,804454808,cycleway,False,True,93.28491801885171,,,,,,,"LINESTRING (2.0095899 41.3170211, 2.0104494 41.3175569)"
7524479485,1094360207,0,804454199,cycleway,False,False,13.70572285291641,,,,,,,"LINESTRING (2.0135805 41.314949, 2.0137231 41.31501)"
7524479485,7524420480,0,804454199,cycleway,False,True,133.53753881425934,,,,,,,"LINESTRING (2.0135805 41.314949, 2.0144566 41.3139444)"
7524491111,8346896759,0,804456910,cycleway,False,False,19.11019297249715,,,,,,,"LINESTRING (2.0083228 41.3177179, 2.0081001 41.3177574)"
7524491111,7524491115,0,804456910,cycleway,False,True,46.65973130349168,,,,,,,"LINESTRING (2.0083228 41.3177179, 2.0086716 41.3173901)"
7524491112,8346896751,0,804456910,cycleway,False,False,19.88052077327262,,,,,,,"LINESTRING (2.0077595 41.3184334, 2.0075591 41.3185299)"
7524491112,7524491116,0,804456910,cycleway,False,True,66.16135930610669,,,,,,,"LINESTRING (2.0077595 41.3184334, 2.0081288 41.317907)"
7524491113,8346896764,0,804456910,cycleway,False,False,16.860916599703504,,,,,,,"LINESTRING (2.0089394 41.3171636, 2.008794 41.3172688)"
7524491113,7524491117,0,804456910,cycleway,False,True,42.38760352935144,,,,,,,"LINESTRING (2.0089394 41.3171636, 2.0092841 41.3168838)"
7524491114,7838957479,0,804456910,cycleway,False,False,11.211183351239077,,,,,,,"LINESTRING (2.007234 41.319255, 2.0073514 41.3193039)"
7524491114,7524491118,0,804456910,cycleway,False,True,59.223304029309524,,,,,,,"LINESTRING (2.007234 41.319255, 2.007532 41.3187717)"
7524491115,7524491111,0,804456910,cycleway,False,False,46.65973130349168,,,,,,,"LINESTRING (2.0086716 41.3173901, 2.0083228 41.3177179)"
7524491115,8346896764,0,804456910,cycleway,False,True,16.923902189854285,,,,,,,"LINESTRING (2.0086716 41.3173901, 2.008794 41.3172688)"
7524491116,7524491112,0,804456910,cycleway,False,False,66.16135930610669,,,,,,,"LINESTRING (2.0081288 41.317907, 2.0077595 41.3184334)"
7524491116,8346896759,0,804456910,cycleway,False,True,16.80657488435772,,,,,,,"LINESTRING (2.0081288 41.317907, 2.0081001 41.3177574)"
7524491117,7524491113,0,804456910,cycleway,False,False,42.38760352935144,,,,,,,"LINESTRING (2.0092841 41.3168838, 2.0089394 41.3171636)"
7524491117,8346896773,0,804456910,cycleway,False,True,12.133522018877745,,,,,,,"LINESTRING (2.0092841 41.3168838, 2.0093857 41.3169618)"
7524491118,7524491114,0,804456910,cycleway,False,False,59.223304029309524,,,,,,,"LINESTRING (2.007532 41.3187717, 2.007234 41.319255)"
7524491118,8346896751,0,804456910,cycleway,False,True,26.982055247968056,,,,,,,"LINESTRING (2.007532 41.3187717, 2.0075591 41.3185299)"
7524554142,8346947737,0,804466942,cycleway,False,False,7.786525065431661,,,,,,,"LINESTRING (2.022423 41.3172133, 2.0223489 41.3172558)"
7524554142,9959981780,0,1086991034,cycleway,False,True,47.30035429970844,2,Carretera de Barcelona,2,,,,"LINESTRING (2.022423 41.3172133, 2.0227674 41.317551)"
7524554142,10209981317,0,1113306548,cycleway,False,True,4.3089624563246645,,Passeig de la Marina,,,,,"LINESTRING (2.022423 41.3172133, 2.0223949 41.3171808)"
7524554143,7524554156,0,804466943,cycleway,False,False,41.24115872809497,,Passeig de la Marina,,,,,"LINESTRING (2.0240089 41.3158501, 2.0236674 41.316118)"
7524554143,1693128073,0,804466943,cycleway,False,True,19.595751436575554,,Passeig de la Marina,,,,,"LINESTRING (2.0240089 41.3158501, 2.0241768 41.315727)"
7524554144,11394245043,0,804466941,cycleway,False,False,5.0957041359233415,,,,,,,"LINESTRING (2.0221048 41.317711, 2.0220445 41.317704)"
7524554144,7524554148,0,804466941,cycleway,False,True,45.30538936559787,,,,,,,"LINESTRING (2.0221048 41.317711, 2.0222239 41.3173135)"
7524554145,7524554164,0,804464496,cycleway,False,False,2.77678120470635,,,,,,,"LINESTRING (2.0264972 41.3139407, 2.0264643 41.3139371)"
7524554145,7524556150,0,804464496,cycleway,False,True,3.093148336742742,,,,,,,"LINESTRING (2.0264972 41.3139407, 2.0265298 41.3139539)"
7524554146,7524554158,0,1113306548,cycleway,False,False,1.3019471287638567,,Passeig de la Marina,,,,,"LINESTRING (2.0223408 41.3170087, 2.0223414 41.3170204)"
7524554146,7524554165,0,1113306548,cycleway,False,True,2.9131257884993262,,Passeig de la Marina,,,,,"LINESTRING (2.0223408 41.3170087, 2.0223328 41.3169832)"
7524554147,7524554166,0,804466943,cycleway,False,False,26.438234961619525,,Passeig de la Marina,,,,,"LINESTRING (2.0228763 41.3166997, 2.0226494 41.3168655)"
7524554147,8346947732,0,804466943,cycleway,False,True,8.937127128074371,,Passeig de la Marina,,,,,"LINESTRING (2.0228763 41.3166997, 2.0229469 41.3166393)"
7524554148,7524554144,0,804466941,cycleway,False,False,45.30538936559787,,,,,,,"LINESTRING (2.0222239 41.3173135, 2.0221048 41.317711)"
7524554148,8346947737,0,804466942,cycleway,False,True,12.253340529007051,,,,,,,"LINESTRING (2.0222239 41.3173135, 2.0223489 41.3172558)"
7524554149,7524554167,0,804464496,cycleway,False,False,2.449205896014535,,,,,,,"LINESTRING (2.026341 41.3139257, 2.0263129 41.313932)"
7524554149,7524554157,0,804464496,cycleway,False,True,5.790489084496603,,,,,,,"LINESTRING (2.026341 41.3139257, 2.0264099 41.3139315)"
7524554150,7524554165,0,1113306548,cycleway,False,False,1.6922273568771655,,Passeig de la Marina,,,,,"LINESTRING (2.0223338 41.316968, 2.0223328 41.3169832)"
7524554150,10185571973,0,1113306550,cycleway,False,True,7.345911905742531,,,,,,,"LINESTRING (2.0223338 41.316968, 2.0222757 41.3169184)"
7524554151,7524554166,0,804466943,cycleway,False,True,24.933965999577705,,Passeig de la Marina,,,,,"LINESTRING (2.0224211 41.31701, 2.0226494 41.3168655)"
7524554151,7524554155,0,1113306551,cycleway,False,False,8.542181875985056,,,,,,,"LINESTRING (2.0224211 41.31701, 2.0223404 41.3170572)"
7524554152,10209981317,0,1113306548,cycleway,False,False,8.428239652167962,,Passeig de la Marina,,,,,"LINESTRING (2.02234 41.3171172, 2.0223949 41.3171808)"
7524554152,7524554162,0,1113306548,cycleway,False,True,2.3738888275733787,,Passeig de la Marina,,,,,"LINESTRING (2.02234 41.3171172, 2.0223312 41.3170969)"
7524554153,7524554163,0,804466943,cycleway,False,False,54.01907093126558,,Passeig de la Marina,,,,,"LINESTRING (2.0246703 41.3152565, 2.0242575 41.3156305)"
7524554153,8346947721,0,804466943,cycleway,False,True,8.80799325372633,,Passeig de la Marina,,,,,"LINESTRING (2.0246703 41.3152565, 2.0247189 41.3151862)"
7524554154,9484603275,0,1113306546,cycleway,False,True,27.595254786824498,,Passeig de la Marina,,,,,"LINESTRING (2.0252674 41.3145216, 2.0255292 41.3143702)"
7524554155,7524554162,0,1113306548,cycleway,False,False,4.480810909097641,,Passeig de la Marina,,,,,"LINESTRING (2.0223404 41.3170572, 2.0223312 41.3170969)"
7524554155,7524554158,0,1113306548,cycleway,False,True,4.092831240989066,,Passeig de la Marina,,,,,"LINESTRING (2.0223404 41.3170572, 2.0223414 41.3170204)"
7524554155,7524554151,0,1113306551,cycleway,False,True,8.542181875985056,,,,,,,"LINESTRING (2.0223404 41.3170572, 2.0224211 41.31701)"
7524554156,8346947731,0,804466943,cycleway,False,False,11.49558562398599,,Passeig de la Marina,,,,,"LINESTRING (2.0236674 41.316118, 2.0235783 41.3161968)"
7524554156,7524554143,0,804466943,cycleway,False,True,41.24115872809497,,Passeig de la Marina,,,,,"LINESTRING (2.0236674 41.316118, 2.0240089 41.3158501)"
7524554157,7524554149,0,804464496,cycleway,False,False,5.790489084496603,,,,,,,"LINESTRING (2.0264099 41.3139315, 2.026341 41.3139257)"
7524554157,7524554164,0,804464496,cycleway,False,True,4.585907591141364,,,,,,,"LINESTRING (2.0264099 41.3139315, 2.0264643 41.3139371)"
7524554158,7524554155,0,1113306548,cycleway,False,False,4.092831240989066,,Passeig de la Marina,,,,,"LINESTRING (2.0223414 41.3170204, 2.0223404 41.3170572)"
7524554158,7524554146,0,1113306548,cycleway,False,True,1.3019471287638567,,Passeig de la Marina,,,,,"LINESTRING (2.0223414 41.3170204, 2.0223408 41.3170087)"
7524554159,8346947732,0,804466943,cycleway,False,False,4.331819038654153,,Passeig de la Marina,,,,,"LINESTRING (2.0229831 41.3166114, 2.0229469 41.3166393)"
7524554159,8346947731,0,804466943,cycleway,False,True,67.79598571957149,,Passeig de la Marina,,,,,"LINESTRING (2.0229831 41.3166114, 2.0235783 41.3161968)"
7524554160,8346947721,0,804466943,cycleway,False,False,54.17459838482025,,Passeig de la Marina,,,,,"LINESTRING (2.0250433 41.3147643, 2.0247189 41.3151862)"
7524554160,7524554161,0,804466943,cycleway,False,True,15.550527283324415,,Passeig de la Marina,,,,,"LINESTRING (2.0250433 41.3147643, 2.0251198 41.3146368)"
7524554161,7524554160,0,804466943,cycleway,False,False,15.550527283324415,,Passeig de la Marina,,,,,"LINESTRING (2.0251198 41.3146368, 2.0250433 41.3147643)"
7524554162,7524554152,0,1113306548,cycleway,False,False,2.3738888275733787,,Passeig de la Marina,,,,,"LINESTRING (2.0223312 41.3170969, 2.02234 41.3171172)"
7524554162,7524554155,0,1113306548,cycleway,False,True,4.480810909097641,,Passeig de la Marina,,,,,"LINESTRING (2.0223312 41.3170969, 2.0223404 41.3170572)"
7524554163,1693128073,0,804466943,cycleway,False,False,12.671419044467065,,Passeig de la Marina,,,,,"LINESTRING (2.0242575 41.3156305, 2.0241768 41.315727)"
7524554163,7524554153,0,804466943,cycleway,False,True,54.01907093126558,,Passeig de la Marina,,,,,"LINESTRING (2.0242575 41.3156305, 2.0246703 41.3152565)"
7524554164,7524554157,0,804464496,cycleway,False,False,4.585907591141364,,,,,,,"LINESTRING (2.0264643 41.3139371, 2.0264099 41.3139315)"
7524554164,7524554145,0,804464496,cycleway,False,True,2.77678120470635,,,,,,,"LINESTRING (2.0264643 41.3139371, 2.0264972 41.3139407)"
7524554165,7524554146,0,1113306548,cycleway,False,False,2.9131257884993262,,Passeig de la Marina,,,,,"LINESTRING (2.0223328 41.3169832, 2.0223408 41.3170087)"
7524554165,7524554150,0,1113306548,cycleway,False,True,1.6922273568771655,,Passeig de la Marina,,,,,"LINESTRING (2.0223328 41.3169832, 2.0223338 41.316968)"
7524554166,7524554151,0,804466943,cycleway,False,False,24.933965999577705,,Passeig de la Marina,,,,,"LINESTRING (2.0226494 41.3168655, 2.0224211 41.31701)"
7524554166,7524554147,0,804466943,cycleway,False,True,26.438234961619525,,Passeig de la Marina,,,,,"LINESTRING (2.0226494 41.3168655, 2.0228763 41.3166997)"
7524554167,7524554149,0,804464496,cycleway,False,True,2.449205896014535,,,,,,,"LINESTRING (2.0263129 41.313932, 2.026341 41.3139257)"
7524554167,9484603275,0,1113306546,cycleway,False,False,81.59884797354736,,Passeig de la Marina,,,,,"LINESTRING (2.0263129 41.313932, 2.0255292 41.3143702)"
7524556098,7524556162,0,804464495,cycleway,False,False,1.6183194033297525,,,,,,,"LINESTRING (2.0269639 41.3190301, 2.026957 41.3190437)"
7524556098,7524556176,0,804464495,cycleway,False,True,2.0841245469087974,,,,,,,"LINESTRING (2.0269639 41.3190301, 2.0269713 41.3190122)"
7524556099,7524556148,0,804464495,cycleway,False,False,1.7473175059774457,,,,,,,"LINESTRING (2.0307037 41.3179232, 2.0306893 41.3179118)"
7524556099,7524556136,0,804464495,cycleway,False,True,7.989525136269646,,,,,,,"LINESTRING (2.0307037 41.3179232, 2.0307439 41.3179884)"
7524556100,7524556111,0,804464495,cycleway,False,False,3.369621475482566,,,,,,,"LINESTRING (2.0302059 41.3186068, 2.0302346 41.3185855)"
7524556100,7524556164,0,804464495,cycleway,False,True,2.481435630198112,,,,,,,"LINESTRING (2.0302059 41.3186068, 2.0301802 41.318618)"
7524556101,7524556145,0,804464496,cycleway,False,False,4.135107174839916,,,,,,,"LINESTRING (2.0273943 41.3149341, 2.0273809 41.3148983)"
7524556101,7524556171,0,804464496,cycleway,False,True,3.6396978469040495,,,,,,,"LINESTRING (2.0273943 41.3149341, 2.0274206 41.3149602)"
7524556102,7524556165,0,804464495,cycleway,False,False,1.3723278071954477,,,,,,,"LINESTRING (2.0285766 41.3176705, 2.0285628 41.3176772)"
7524556102,7524556159,0,804464495,cycleway,False,True,1.7293394378706857,,,,,,,"LINESTRING (2.0285766 41.3176705, 2.0285915 41.3176597)"
7524556103,7524556183,0,1222056734,cycleway,False,False,1.034831495789525,,,,,,,"LINESTRING (2.0282052 41.3200832, 2.0282096 41.3200745)"
7524556103,7524556129,0,1222056734,cycleway,False,True,3.6604622924830363,,,,,,,"LINESTRING (2.0282052 41.3200832, 2.0282037 41.3201161)"
7524556104,7524556141,0,804464495,cycleway,False,False,4.274275075650149,,,,,,,"LINESTRING (2.0294402 41.316973, 2.029403 41.3169994)"
7524556104,7524556130,0,804464495,cycleway,False,True,3.051701539929397,,,,,,,"LINESTRING (2.0294402 41.316973, 2.0294708 41.316958)"
7524556105,7524556158,0,1222056735,cycleway,False,False,9.957783768126445,,,,,,,"LINESTRING (2.0260643 41.3198267, 2.0260871 41.3199146)"
7524556105,11382848184,0,1222056735,cycleway,False,True,2.0100030978857713,,,,,,,"LINESTRING (2.0260643 41.3198267, 2.0260755 41.3198107)"
7524556106,7524556132,0,1222056734,cycleway,False,False,0.9520813967070811,,,,,,,"LINESTRING (2.027287 41.3208113, 2.0272984 41.3208114)"
7524556106,7524556169,0,1222056734,cycleway,False,True,0.9172033832904926,,,,,,,"LINESTRING (2.027287 41.3208113, 2.0272762 41.3208098)"
7524556107,7524556133,0,804464495,cycleway,False,False,3.188764704123126,,,,,,,"LINESTRING (2.0300526 41.3187165, 2.0300554 41.3186879)"
7524556107,7524556170,0,804464495,cycleway,False,True,0.8942041749813643,,,,,,,"LINESTRING (2.0300526 41.3187165, 2.0300491 41.3187241)"
7524556108,7524556138,0,804464496,cycleway,False,False,3.309269497681365,,,,,,,"LINESTRING (2.0274814 41.3149952, 2.0274471 41.3149803)"
7524556108,7524556154,0,804464496,cycleway,False,True,3.5469305420979103,,,,,,,"LINESTRING (2.0274814 41.3149952, 2.0275203 41.315008)"
7524556109,7524556115,0,804464495,cycleway,False,False,3.0708580060034754,,,,,,,"LINESTRING (2.0285078 41.3176988, 2.0284771 41.317714)"
7524556109,7524556139,0,804464495,cycleway,False,True,3.3505024032705375,,,,,,,"LINESTRING (2.0285078 41.3176988, 2.0285436 41.3176852)"
7524556110,7524556147,0,804464495,cycleway,False,False,1.482874315532153,,,,,,,"LINESTRING (2.0308116 41.3181315, 2.0308103 41.3181182)"
7524556110,7524556172,0,804464495,cycleway,False,True,1.633251377461042,,,,,,,"LINESTRING (2.0308116 41.3181315, 2.0308066 41.3181457)"
7524556111,7524556173,0,804464495,cycleway,False,False,65.58808721689016,,,,,,,"LINESTRING (2.0302346 41.3185855, 2.0307844 41.3181643)"
7524556111,7524556100,0,804464495,cycleway,False,True,3.369621475482566,,,,,,,"LINESTRING (2.0302346 41.3185855, 2.0302059 41.3186068)"
7524556111,8346947727,0,898160998,cycleway,False,False,7.668649168411063,,,,,,,"LINESTRING (2.0302346 41.3185855, 2.0303013 41.3186329)"
7524556112,7524556159,0,804464495,cycleway,False,False,2.297697744979066,,,,,,,"LINESTRING (2.0286107 41.3176449, 2.0285915 41.3176597)"
7524556112,7524556141,0,804464495,cycleway,False,True,97.62248954142345,,,,,,,"LINESTRING (2.0286107 41.3176449, 2.029403 41.3169994)"
7524556113,7524556140,0,1222056734,cycleway,False,False,2.1438300543156763,,,,,,,"LINESTRING (2.0281795 41.3201565, 2.0281944 41.3201408)"
7524556113,7524556149,0,1222056734,cycleway,False,True,5.112553626158056,,,,,,,"LINESTRING (2.0281795 41.3201565, 2.0281358 41.3201887)"
7524556114,8346945914,0,804464494,cycleway,False,True,6.188429458784414,,,,,,,"LINESTRING (2.0292643 41.3168946, 2.0293165 41.3169341)"
7524556114,7524556184,0,804464496,cycleway,False,False,16.479008922319448,,,,,,,"LINESTRING (2.0292643 41.3168946, 2.0292966 41.3167484)"
7524556115,7524556142,0,804464495,cycleway,False,False,182.65770833471453,,,,,,,"LINESTRING (2.0284771 41.317714, 2.0270122 41.3189338)"
7524556115,7524556109,0,804464495,cycleway,False,True,3.0708580060034754,,,,,,,"LINESTRING (2.0284771 41.317714, 2.0285078 41.3176988)"
7524556116,7524556174,0,1222056734,cycleway,False,False,3.1799850510660015,,,,,,,"LINESTRING (2.0273358 41.3207978, 2.0273639 41.3207785)"
7524556116,7524556177,0,1222056734,cycleway,False,True,1.5064140160381512,,,,,,,"LINESTRING (2.0273358 41.3207978, 2.0273222 41.3208067)"
7524556117,7524556170,0,804464495,cycleway,False,False,2.4019654390535043,,,,,,,"LINESTRING (2.0300317 41.3187413, 2.0300491 41.3187241)"
7524556117,8346945906,0,804464495,cycleway,False,True,78.85577877747652,,,,,,,"LINESTRING (2.0300317 41.3187413, 2.0293681 41.3192458)"
7524556117,8346947733,0,898160993,cycleway,False,False,7.700746137699885,,,,,,,"LINESTRING (2.0300317 41.3187413, 2.0300948 41.3187918)"
7524556118,7524556179,0,804464496,cycleway,False,False,1.8020859316285815,,,,,,,"LINESTRING (2.0273747 41.3148431, 2.0273648 41.3148287)"
7524556118,7524556127,0,804464496,cycleway,False,True,2.3410633898492708,,,,,,,"LINESTRING (2.0273747 41.3148431, 2.0273727 41.3148641)"
7524556119,7524556180,0,804464495,cycleway,False,False,2.805426690560493,,,,,,,"LINESTRING (2.0268377 41.3191225, 2.026813 41.3191396)"
7524556119,7524556146,0,804464495,cycleway,False,True,4.264839674920248,,,,,,,"LINESTRING (2.0268377 41.3191225, 2.0268799 41.3191009)"
