u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,junction,ref,geometry,lanes,width,bridge,access,service
211313493,1885951247,0,20026490,tertiary,30,,True,False,23.973986198067557,,C-245,"LINESTRING (2.0132366 41.3082932, 2.0131095 41.3082549, 2.0129621 41.3082337)",,,,,
211313493,211317738,0,20026701,tertiary,30,Avinguda de la Generalitat,False,False,145.6409978862715,,C-245,"LINESTRING (2.0132366 41.3082932, 2.0133178 41.3083489, 2.0135627 41.308584, 2.0135931 41.3086143, 2.0142158 41.3092356, 2.0143063 41.3093259)",4,12,,yes,
211317738,211313493,0,20026701,tertiary,30,Avinguda de la Generalitat,False,True,145.64099788627152,,C-245,"LINESTRING (2.0143063 41.3093259, 2.0142158 41.3092356, 2.0135931 41.3086143, 2.0135627 41.308584, 2.0133178 41.3083489, 2.0132366 41.3082932)",4,12,,yes,
211317738,10207247324,0,"[1116324296, 224964015, 1192906930, 1192906931, 1116322034, 1116322036, 232120214, 1192906934]",tertiary,30,Avinguda de la Generalitat,False,False,637.357324932817,,C-245,"LINESTRING (2.0143063 41.3093259, 2.014416 41.309433, 2.015049 41.3100808, 2.0157123 41.3107322, 2.0158337 41.3108572, 2.015939 41.3109608, 2.0161835 41.3112135, 2.0162895 41.3113115, 2.0163477 41.3113706, 2.016644 41.3116634, 2.0168495 41.3118689, 2.0169635 41.3119914, 2.0170302 41.3120625, 2.017099 41.3121294, 2.0175352 41.3125565, 2.0181848 41.3131912, 2.0183809 41.3133828, 2.0184048 41.3134074, 2.0184991 41.313508, 2.0185789 41.3135906, 2.0186278 41.3136411, 2.0187421 41.3137583, 2.018791 41.3138043, 2.018903 41.3138648, 2.0189217 41.313884)","['4', '2', '3']",12,,yes,
211318993,1134264293,0,539700918,tertiary,30,Avinguda de la Generalitat,False,True,155.8546762205885,,C-245,"LINESTRING (2.0220082 41.3169258, 2.0219262 41.31685, 2.0218954 41.3168214, 2.0217355 41.3166735, 2.0216452 41.31659, 2.0215392 41.3164815, 2.0213417 41.3162763, 2.0210149 41.3159442, 2.0209886 41.3159174, 2.0208817 41.3158088)",4,12,,,
211318996,10185571974,0,540714693,residential,30,Passeig de la Marina,False,True,3.997674726900751,,,"LINESTRING (2.0222203 41.3169314, 2.0222547 41.3169064)",2,,,,
211319000,8346947737,0,1192906929,tertiary,30,Carretera de Barcelona,False,False,17.9995636300975,,C-245,"LINESTRING (2.0222212 41.3171254, 2.0223489 41.3172558)",4,12,,,
211320732,8346947737,0,"[1192906928, 1192906929, 20026878]",tertiary,30,Carretera de Barcelona,False,True,385.75218637305943,,C-245,"LINESTRING (2.0255578 41.3197461, 2.0255258 41.3197221, 2.0248564 41.3192214, 2.0247654 41.3191533, 2.0246085 41.3190359, 2.0245631 41.3190019, 2.0244729 41.3189357, 2.0241988 41.3187432, 2.0241129 41.3186838, 2.0239074 41.31852, 2.0237684 41.3184148, 2.0237463 41.3183981, 2.0233843 41.3181248, 2.0232061 41.3179903, 2.0231324 41.3179322, 2.0227019 41.317593, 2.0223711 41.3172865, 2.0223489 41.3172558)",4,12,,,
211320732,11333547181,0,20026958,tertiary,30,Carretera de Barcelona,True,False,7.830298004071518,,C-245,"LINESTRING (2.0255578 41.3197461, 2.0255978 41.3197627, 2.0256367 41.3197839)",,,,,
211321251,211321253,0,"[164715306, 1244072110]",tertiary,30,,True,False,26.335505820107706,roundabout,C-245,"LINESTRING (2.0258033 41.3198039, 2.0258249 41.3198067, 2.0258466 41.3198096, 2.0259035 41.3198171, 2.0259602 41.3198467, 2.0259968 41.3198843, 2.0260186 41.3199441)",,,,,
211321256,11333547180,0,20026984,tertiary,30,Carretera de Barcelona,True,False,13.971845355144117,,C-245,"LINESTRING (2.0256221 41.3199398, 2.0255995 41.3198294, 2.0255921 41.3198166)",,,,,
211321256,211321251,0,539861455,tertiary,30,,True,False,23.025246737703508,roundabout,C-245,"LINESTRING (2.0256221 41.3199398, 2.025654 41.3198707, 2.0257129 41.3198269, 2.0258033 41.3198039)",,,,,
211321896,11333547182,0,20027007,tertiary,30,Carretera de Barcelona,False,True,11.098686104129644,,C-245,"LINESTRING (2.0259714 41.3200496, 2.0260528 41.3201285)",4,12,,,
211321896,211321900,0,"[1116048794, 539667094]",tertiary,30,,True,False,22.624983991652176,roundabout,C-245,"LINESTRING (2.0259714 41.3200496, 2.0259012 41.320089, 2.0258483 41.3201131, 2.025794 41.3201069, 2.0257602 41.3201012, 2.0257285 41.3200989)",,,,,
211321900,11333547178,0,454549842,residential,30,Carrer Josep de Vicenç Foix,True,False,3.1148230575804132,,,"LINESTRING (2.0257285 41.3200989, 2.0256997 41.3201167)",,,,,
211321900,4558538598,0,539667094,tertiary,30,,True,False,16.82719665621512,roundabout,C-245,"LINESTRING (2.0257285 41.3200989, 2.0256681 41.3200675, 2.0256249 41.3200179, 2.0256199 41.3199812)",,,,,
473481295,473481304,0,39522252,unclassified,30,Carretera de la Vidala,False,False,77.38419405444932,,,"LINESTRING (2.0548472 41.2876744, 2.0550403 41.2876436, 2.0551305 41.2876292, 2.0551773 41.2876189, 2.0552215 41.2876122, 2.0553636 41.2875908, 2.0557536 41.287532)",,,,,
473481304,473481295,0,39522252,unclassified,30,Carretera de la Vidala,False,True,77.38419405444932,,,"LINESTRING (2.0557536 41.287532, 2.0553636 41.2875908, 2.0552215 41.2876122, 2.0551773 41.2876189, 2.0551305 41.2876292, 2.0550403 41.2876436, 2.0548472 41.2876744)",,,,,
475575577,7788152921,0,39672119,residential,30,Carrer de l'Estel Polar,False,False,26.99749378989843,,,"LINESTRING (2.0554488 41.2966362, 2.0557437 41.2967355)",,,,,
607644091,4087692901,0,95265027,residential,30,Carrer Verge Montserrat,True,False,651.9727261153635,,,"LINESTRING (2.0166448 41.3215474, 2.0166033 41.3215232, 2.0165672 41.3215047, 2.0161524 41.3212287, 2.015624 41.3208713, 2.0150842 41.3205125, 2.0146608 41.3202432, 2.013621 41.319575, 2.0131894 41.3192896, 2.0123812 41.31875, 2.011821 41.3183909, 2.0107434 41.3177099)",,,,,
607644091,1105149728,0,204331656,tertiary,30,Carretera de Sant Climent,True,False,67.7811828409922,,BV-2003,"LINESTRING (2.0166448 41.3215474, 2.0167272 41.3214733, 2.016994 41.3211937, 2.0170277 41.3211614, 2.0171331 41.3210608)",2,,,,
1091868516,1091868533,0,93919111,residential,30,Avinguda de Rosa Luxemburg,True,False,63.86402615916047,,,"LINESTRING (2.0052439 41.3116231, 2.0047056 41.3112152)",,,,,
1091868517,4584610471,0,93919111,residential,30,Avinguda de Rosa Luxemburg,True,False,58.27924660882777,,,"LINESTRING (2.0042395 41.3108875, 2.0037756 41.3105584, 2.003738 41.3105236)",,,,,
1091868533,1091868517,0,93919111,residential,30,Avinguda de Rosa Luxemburg,True,False,53.322733760112165,,,"LINESTRING (2.0047056 41.3112152, 2.0042395 41.3108875)",,,,,
1091868533,1091868517,1,93919117,living_street,,Plaça del Vuit de Març,True,False,173.50913371700915,,,"LINESTRING (2.0047056 41.3112152, 2.0044388 41.3114363, 2.0043208 41.3115249, 2.0042116 41.311589, 2.0040895 41.311597, 2.0039444 41.3115529, 2.0039039 41.3115268, 2.0038522 41.3114935, 2.0037923 41.3114056, 2.0037945 41.3113202, 2.003879 41.3112199, 2.0039656 41.3111343, 2.0040741 41.3110334, 2.0042395 41.3108875)",1,,,,
1092219034,1092219043,0,93950932,residential,20,Carrer de les Dàlies,True,False,66.08136005776429,,,"LINESTRING (2.000968 41.317157, 2.0004352 41.3167731, 2.0004087 41.3167387)",,,,,
1105149728,1105149745,0,95277282,residential,30,Carrer Àngel Arañó,True,False,655.2387502580596,,,"LINESTRING (2.0171331 41.3210608, 2.0170361 41.3209928, 2.0166999 41.3207569, 2.0164259 41.3205679, 2.0161961 41.3203914, 2.0156838 41.3200203, 2.0152821 41.3197409, 2.0149451 41.3195051, 2.0146448 41.3192886, 2.0142651 41.3190196, 2.0140488 41.3188666, 2.0138566 41.3187339, 2.0132039 41.318269, 2.0125511 41.317807, 2.0120107 41.3174275, 2.0114334 41.3170117)",,,,,
1105149728,1134264310,0,"[567578092, 1029856086]",tertiary,30,Carretera de Sant Climent,True,False,88.23010976560874,,BV-2003,"LINESTRING (2.0171331 41.3210608, 2.0172294 41.320987, 2.0173803 41.3208713, 2.0176888 41.3206463, 2.0177751 41.3205809, 2.0178819 41.3205011)","['2', '1']",,,,
1119093874,5346954184,0,204331653,tertiary,30,Carretera de Sant Climent,False,True,365.4221344917005,,BV-2003,"LINESTRING (2.0130957 41.3249716, 2.0131373 41.3249314, 2.0131593 41.3249101, 2.0132286 41.324842, 2.0134482 41.3246383, 2.0135707 41.3245253, 2.0137368 41.3243669, 2.0138226 41.3242863, 2.0139044 41.3242076, 2.0143602 41.3237647, 2.0144874 41.3236469, 2.0145726 41.3235679, 2.0146627 41.3234803, 2.0151202 41.3230355, 2.0151888 41.3229688, 2.0152644 41.3228939, 2.0153736 41.3227959, 2.0154873 41.3226871, 2.0156181 41.3225578, 2.0156467 41.3225298, 2.0156855 41.3224914, 2.0157103 41.3224695, 2.0157922 41.3223838)",2,,,,
1119093895,11394244985,0,"[208418745, 208418746, 97106116]",residential,30,Avinguda de la Fraternitat,True,False,85.35714825739643,,,"LINESTRING (2.0131406 41.3251084, 2.0132169 41.3251581, 2.0133359 41.3252265, 2.0134617 41.3252908, 2.0136521 41.3253798, 2.0139949 41.325527)",,,yes,,
1124981404,1124981406,0,97106097,tertiary,30,,True,False,12.57924918582734,roundabout,,"LINESTRING (2.0172887 41.3231259, 2.017271 41.3231442, 2.0172471 41.323158, 2.017219 41.3231662, 2.017189 41.323168, 2.0171595 41.3231634)",,,,,
1124981404,2142861448,0,102841117,residential,30,Avinguda dels Jocs Olímpics,False,False,93.1268035313909,,,"LINESTRING (2.0172887 41.3231259, 2.0173952 41.3231786, 2.0174456 41.3232035, 2.0182201 41.3235865)",,,,,
1124981406,1512110789,0,97106097,tertiary,30,,True,False,17.026955176581048,roundabout,,"LINESTRING (2.0171595 41.3231634, 2.0171298 41.323151, 2.017107 41.3231321, 2.0170934 41.3231087, 2.0170903 41.3230833, 2.0170982 41.3230585, 2.0171162 41.3230368)",,,,,
1124981406,1124981411,0,97106099,residential,30,Carrer de Marià Sanjuan,True,False,332.80711128362697,,,"LINESTRING (2.0171595 41.3231634, 2.017115 41.3232278, 2.0170702 41.3232896, 2.0169143 41.3236062, 2.0168534 41.3237414, 2.0165221 41.3244769, 2.0164977 41.32453, 2.0164486 41.32464, 2.01643 41.324691, 2.0164194 41.3247199, 2.0162733 41.3251202, 2.0162381 41.3252267, 2.0160172 41.325894, 2.0159768 41.3260162)",,,,,
1124981481,11394244984,0,97106119,residential,30,Avinguda de la Fraternitat,True,False,166.3574784739472,,,"LINESTRING (2.0158003 41.3261146, 2.0157406 41.3261053, 2.0156684 41.3260925, 2.0154323 41.3260536, 2.0149675 41.325941, 2.0146942 41.3258684, 2.014265 41.3257308, 2.0141363 41.3256854, 2.0139739 41.3256157, 2.0139387 41.3255997)",,,,,
1129273459,1129273460,0,1334525287,residential,30,Carrer de Josep Vicenç Foix,True,False,8.7068379433964,,,"LINESTRING (2.0242115 41.321236, 2.0242802 41.3211771)",1,,,,
1129273459,2143335923,0,"[97733818, 1334525286]","['residential', 'living_street']","['30', '20']",Carrer de Pompeu Fabra,True,False,204.36020415681355,,,"LINESTRING (2.0242115 41.321236, 2.0241896 41.3212177, 2.0241706 41.3212032, 2.024005 41.3210822, 2.0236332 41.3208107, 2.0235537 41.3207506, 2.0235283 41.3207314, 2.022998 41.3203304, 2.0228718 41.320235, 2.0228129 41.3201905, 2.0224791 41.3199381)",1,,,,
1130841542,1130841546,0,"[539700920, 1029856084]",tertiary,30,Avinguda de Francesc Macià,True,False,206.6764587371691,,BV-2003,"LINESTRING (2.0209698 41.3187909, 2.0210919 41.3186632, 2.0213522 41.3183908, 2.0214205 41.3183193, 2.0214397 41.3182988, 2.0214962 41.3182246, 2.021576 41.3181198, 2.0217912 41.3178372, 2.0218405 41.3177594, 2.0218851 41.3176695, 2.0219307 41.3175494, 2.0220137 41.3172798, 2.0220239 41.3172447, 2.0220527 41.3171453)",2,,,,
1130841547,6640642462,0,97675053,tertiary,30,Avinguda de Francesc Macià,True,False,62.2059714226394,,,"LINESTRING (2.0221457 41.3171466, 2.0221089 41.3172968, 2.0220248 41.3176403, 2.0220066 41.3176961)",,,,,
1130841552,1130841563,0,"[97675053, 97675055]",tertiary,30,"['Carrer de Marià Sanjuan', 'Avinguda de Francesc Macià']",True,False,425.40985510983216,,,"LINESTRING (2.0212142 41.3189816, 2.0211411 41.3190433, 2.0210317 41.3191396, 2.020952 41.3192247, 2.0208474 41.3193425, 2.0207707 41.3194414, 2.0206824 41.3195784, 2.0206326 41.3196689, 2.0206167 41.3196975, 2.0206053 41.319716, 2.0205715 41.3197982, 2.0205067 41.3199529, 2.020475 41.3200614, 2.0204302 41.3201922, 2.0203975 41.320297, 2.0203473 41.3204305, 2.020322 41.3204818, 2.0201013 41.3208959, 2.0200047 41.3210528, 2.0199059 41.3212008, 2.0198042 41.3213398, 2.019732 41.3214339, 2.0195798 41.3216042, 2.0195368 41.3216541, 2.019496 41.3216984, 2.0194335 41.3217617, 2.0193098 41.3218869, 2.0192557 41.3219369, 2.0192085 41.3219725, 2.0190755 41.3220633, 2.019024 41.3220984, 2.0189689 41.3221299, 2.0188341 41.3221972, 2.0187474 41.3222426)",,,,,
1130841552,6640642467,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,19.230633059116744,,,"LINESTRING (2.0212142 41.3189816, 2.0210751 41.3188688, 2.0210602 41.3188532)",1,,,,
1130841563,8346947719,0,97675296,residential,30,Carrer d'Eslida,True,False,130.3525433994285,,,"LINESTRING (2.0187474 41.3222426, 2.0186401 41.3221621, 2.0183445 41.3219392, 2.0178276 41.3215621, 2.0177577 41.3215167, 2.017695 41.3214709, 2.0176305 41.3214239)",,,,,
1130841563,1130841567,0,567558166,tertiary,30,Carrer de Marià Sanjuan,True,False,153.61386590642667,,,"LINESTRING (2.0187474 41.3222426, 2.0187009 41.3222639, 2.0186476 41.3222869, 2.0186001 41.3223063, 2.0183263 41.3224144, 2.0181227 41.3224972, 2.0179288 41.3225768, 2.0178466 41.3226108, 2.0177885 41.3226354, 2.0177297 41.3226673, 2.0176504 41.3227111, 2.0175583 41.3227683, 2.0174962 41.3228099, 2.0174308 41.3228646, 2.0173351 41.3229444, 2.0172598 41.3230263)",,,,,
1130841567,1124981404,0,97106097,tertiary,30,,True,False,12.277676845144484,roundabout,,"LINESTRING (2.0172598 41.3230263, 2.0172804 41.3230421, 2.0172943 41.3230615, 2.0173006 41.3230831, 2.0172987 41.3231051, 2.0172887 41.3231259)",,,,,
1131686685,1134264306,0,97772832,residential,30,Carrer Sant Antoni,True,False,117.1738569108051,,,"LINESTRING (2.0184303 41.3201177, 2.0180614 41.3198412, 2.0178752 41.3197108, 2.0174333 41.3193764)",,,,,
1131686685,1134264304,0,1029856085,residential,30,Carrer Sant Antoni,False,True,6.407667736593578,,,"LINESTRING (2.0184303 41.3201177, 2.01844 41.3201213, 2.0184525 41.3201269, 2.0184871 41.3201554)",,,,,
1134264304,1130841542,0,"[97675052, 1029856084]",tertiary,30,Avinguda de Francesc Macià,True,False,258.2556125628287,,BV-2003,"LINESTRING (2.0184871 41.3201554, 2.0185687 41.3201186, 2.0193925 41.3197489, 2.0199025 41.3195113, 2.0199436 41.3194879, 2.0199853 41.3194641, 2.0201003 41.3193985, 2.0202153 41.3193292, 2.0205904 41.3190849, 2.0208351 41.3188953, 2.0209698 41.3187909)","['1', '2']",,,,
1134264304,1131686685,0,1029856085,residential,30,Carrer Sant Antoni,False,False,6.407667736593578,,,"LINESTRING (2.0184871 41.3201554, 2.0184525 41.3201269, 2.01844 41.3201213, 2.0184303 41.3201177)",,,,,
1134264307,1130882734,0,562693914,living_street,30,Carrer de Sant Marià,True,False,171.80897370340756,,,"LINESTRING (2.0185189 41.3184537, 2.0187339 41.3182214, 2.0191094 41.3177944, 2.0193454 41.3176252, 2.0198347 41.3172782)",1,,,no,
1134264310,1134264304,0,97675052,tertiary,30,Avinguda de Francesc Macià,True,False,63.680545960851916,,BV-2003,"LINESTRING (2.0178819 41.3205011, 2.0179758 41.3204322, 2.0181703 41.3203119, 2.0182327 41.3202778, 2.0184871 41.3201554)",1,,,,
1187672560,9493716910,0,102848199,residential,30,Avinguda del Molí,False,True,231.48426009440587,,,"LINESTRING (2.0131094 41.321763, 2.0131603 41.3217684, 2.013571 41.3218006, 2.0141788 41.3218524, 2.0147398 41.3219488, 2.0148485 41.3219824, 2.0153204 41.3221209, 2.0156816 41.322335, 2.0157125 41.322349)",,,,,
1187702147,1187702159,0,102850654,residential,30,Carrer Carles Altés,True,False,506.7101217388499,,,"LINESTRING (2.0083477 41.3185285, 2.0091293 41.3190847, 2.0100138 41.3197284, 2.0104884 41.3200857, 2.0113047 41.3206917, 2.0113754 41.3206993, 2.0115618 41.3207958, 2.0118726 41.3210746, 2.0126174 41.32174)",,,,,
1188085576,1188085598,0,102878462,residential,30,Carrer Pere Sala,True,False,105.8936232187371,,,"LINESTRING (2.0087462 41.3193813, 2.0082871 41.3190444, 2.0079733 41.3188181, 2.0078332 41.3187205)",,,,,
1188085576,1188085605,0,102878466,pedestrian,30,Carrer Pere Sala,False,True,157.96128691822275,,,"LINESTRING (2.0087462 41.3193813, 2.0096341 41.3200243, 2.0101036 41.3203706)",,,,,
1188085605,1188085576,0,102878466,pedestrian,30,Carrer Pere Sala,False,False,157.96128691822275,,,"LINESTRING (2.0101036 41.3203706, 2.0096341 41.3200243, 2.0087462 41.3193813)",,,,,
1200024396,8346945905,0,103967429,residential,30,Avinguda del Segle XXI,True,False,115.34066444222951,,,"LINESTRING (2.0262886 41.3137538, 2.0261526 41.3136682, 2.0252949 41.313128, 2.0252578 41.3131046, 2.0252303 41.3130874)",,,,,
1200024627,8346945915,0,"[1232986978, 22818685]",residential,30,Passeig de la Marina,False,False,266.95294558593275,,,"LINESTRING (2.0263367 41.3138515, 2.0262417 41.3139005, 2.0257236 41.3141674, 2.0256358 41.3142126, 2.025514 41.3142754, 2.0253685 41.3143504, 2.0251859 41.314469, 2.0250509 41.3145566, 2.0249278 41.314684, 2.0246965 41.3149234, 2.0245791 41.3150448, 2.0245295 41.3150961, 2.0241507 41.3154881, 2.0241096 41.3155306)",,,,,
1403500805,5794380682,0,126641591,service,30,,False,False,204.50973811060751,,,"LINESTRING (2.0476763 41.2742774, 2.0474838 41.2742147, 2.0471651 41.274135, 2.046068 41.2738605, 2.0457272 41.2737426, 2.0455366 41.2736548, 2.0454264 41.2735823)",,,,,parking_aisle
1512110789,8346947728,0,102841119,tertiary,30,Avinguda dels Jocs Olímpics,False,False,80.74321673659843,,,"LINESTRING (2.0171162 41.3230368, 2.0169923 41.3229948, 2.0165592 41.3227675, 2.0164744 41.3227233, 2.016439 41.3227065, 2.0163058 41.3226434)",,,,,
1512110789,1130841567,0,539667089,tertiary,30,,True,False,13.2151081432653,roundabout,,"LINESTRING (2.0171162 41.3230368, 2.0171404 41.3230215, 2.0171696 41.3230123, 2.0172011 41.32301, 2.0172321 41.3230148, 2.0172598 41.3230263)",,,,,
1562259320,576359614,0,26374097,residential,30,Avinguda de la Riera de Sant Llorenç,True,False,35.95807883437771,,,"LINESTRING (2.0019885 41.3116209, 2.001815 41.3115706, 2.0015849 41.3115084)",1,,,,
1564374009,211310173,0,164715303,tertiary,30,Avinguda de la Generalitat,False,False,151.0630296114056,,C-245,"LINESTRING (2.0116104 41.3066866, 2.0117318 41.3068066, 2.0126344 41.3076981, 2.0127051 41.307768)",4,12,,,
1672512245,11382810675,0,154766484,residential,30,Carretera de la Vila,False,True,225.81158854310428,,B-204,"LINESTRING (2.0224141 41.3128432, 2.0212099 41.314402, 2.0212085 41.3144039, 2.0211578 41.3144968, 2.0210861 41.3146107)",,,,,
1672512281,9485752939,0,154766498,living_street,10,Avinguda d'Olof Palme,True,False,9.414180777124859,,,"LINESTRING (2.0279434 41.3101595, 2.0279069 41.3101919, 2.0278745 41.3102264)",,5,,,
1672512320,2088165801,0,34898121,residential,30,Avinguda del Segle XXI,True,False,186.2667466563516,,,"LINESTRING (2.0234172 41.3118983, 2.0239009 41.3121626, 2.0239569 41.3121932, 2.0243712 41.3124196, 2.0250365 41.3127832, 2.0250903 41.3128126, 2.0252206 41.3128838)",,,,,
1885951241,211310173,0,178227485,tertiary,30,,True,False,14.219030328243626,,C-245,"LINESTRING (2.0126508 41.3078858, 2.012676 41.3077932, 2.0127051 41.307768)",,,,,
1885951241,211311619,0,540512634,tertiary,30,,True,False,21.62094722979206,roundabout,C-245,"LINESTRING (2.0126508 41.3078858, 2.0126876 41.3078453, 2.0127563 41.3078195, 2.0128679 41.3078453)",,,,,
1885951247,1885951241,0,540512676,tertiary,30,,True,False,52.661870415256686,roundabout,C-245,"LINESTRING (2.0129621 41.3082337, 2.0129183 41.3082387, 2.0128507 41.3082128, 2.0127305 41.3081225, 2.0126533 41.3080193, 2.0126331 41.3079679, 2.0126321 41.3079493, 2.0126508 41.3078858)",,,,,
1998592889,2208488895,0,136667037,service,30,,False,True,145.07530219537944,,,"LINESTRING (2.0567667 41.2960856, 2.0566684 41.2960443, 2.0566037 41.2959957, 2.0565666 41.2959417, 2.056539 41.2958772, 2.0565358 41.2958001, 2.0565557 41.2957453, 2.0569639 41.2950727, 2.0569875 41.2950153, 2.0569932 41.2949751, 2.0569854 41.2949263)",,,,private,
1998592904,2208488895,0,136667037,service,30,,False,False,25.37341493838985,,,"LINESTRING (2.0567722 41.2947709, 2.0568575 41.2948104, 2.0569131 41.2948441, 2.0569434 41.2948687, 2.0569677 41.2948997, 2.0569854 41.2949263)",,,,private,
2088165801,8346947734,0,34898121,residential,30,Avinguda del Segle XXI,True,False,12.47471358361704,,,"LINESTRING (2.0252206 41.3128838, 2.025305 41.3129348, 2.025337 41.3129541)",,,,,
2142861448,1124981404,0,102841117,residential,30,Avinguda dels Jocs Olímpics,False,True,93.1268035313909,,,"LINESTRING (2.0182201 41.3235865, 2.0174456 41.3232035, 2.0173952 41.3231786, 2.0172887 41.3231259)",,,,,
2143335923,2143335927,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,42.28156304488273,,,"LINESTRING (2.0224791 41.3199381, 2.0221341 41.3196598)",1,,,,
2143335923,2143335969,0,204331660,living_street,,Passatge del Garbí,False,False,78.66512813680365,,,"LINESTRING (2.0224791 41.3199381, 2.0225934 41.3198549, 2.0231178 41.3194709, 2.0231514 41.3194427)",,,,private,
2143335927,2187122053,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,42.673337283792065,,,"LINESTRING (2.0221341 41.3196598, 2.0218387 41.3194503, 2.0217626 41.3193963)",1,,,,
2143335927,2143335961,0,204331664,living_street,,Carrer d'Ausiàs Marc,False,False,78.2644673527983,,,"LINESTRING (2.0221341 41.3196598, 2.0221997 41.3196075, 2.0227251 41.3191887, 2.0227766 41.3191474)",,,,private,
2143335951,2143335973,0,204331652,living_street,10,Passatge de Xaloc,False,False,146.17036202012878,,,"LINESTRING (2.0240483 41.3193622, 2.0247264 41.3198936, 2.0252914 41.3202868)",,,,,
2143335973,2143335951,0,204331652,living_street,10,Passatge de Xaloc,False,True,146.17036202012878,,,"LINESTRING (2.0252914 41.3202868, 2.0247264 41.3198936, 2.0240483 41.3193622)",,,,,
2143335976,10093451978,0,95720648,residential,30,Carrer de Josep Vicenç Foix,True,False,49.89573883127329,,,"LINESTRING (2.0253966 41.3203477, 2.0250619 41.3206411, 2.0250092 41.3206893)",,,,,
2143335976,11382809939,0,204331645,living_street,,Passatge de Xaloc,False,True,151.63873102297535,,,"LINESTRING (2.0253966 41.3203477, 2.0259983 41.3207991, 2.0265651 41.3212102, 2.0267194 41.3212759)",,,,private,
2187122053,1130841552,0,97733818,residential,30,Carrer de Pompeu Fabra,True,False,64.99109365536482,,,"LINESTRING (2.0217626 41.3193963, 2.021727 41.3193694, 2.0213571 41.3190896, 2.0213241 41.3190647, 2.0212142 41.3189816)",1,,,,
2187122053,2143335919,0,204331644,living_street,,Passatge de Ponent,False,False,78.97940588833444,,,"LINESTRING (2.0217626 41.3193963, 2.0218089 41.3193582, 2.0220011 41.3191998, 2.0223983 41.3189028, 2.0224239 41.3188894)",,,,private,
2208488621,473475862,0,"[554413673, 116025923]",primary,30,T1 Sortida Aeroport,True,False,250.25147365466475,,,"LINESTRING (2.0663858 41.2882558, 2.0661484 41.2882772, 2.0659198 41.2883168, 2.0657309 41.2883611, 2.0654878 41.2884298, 2.0652619 41.2885093, 2.0649187 41.2886597, 2.0646499 41.2887779, 2.0638264 41.2891985, 2.0637476 41.2892561)","['3', '5']",,,,parking_aisle
2208488895,1998592889,0,136667037,service,30,,False,False,145.0753021953794,,,"LINESTRING (2.0569854 41.2949263, 2.0569932 41.2949751, 2.0569875 41.2950153, 2.0569639 41.2950727, 2.0565557 41.2957453, 2.0565358 41.2958001, 2.056539 41.2958772, 2.0565666 41.2959417, 2.0566037 41.2959957, 2.0566684 41.2960443, 2.0567667 41.2960856)",,,,private,
2208488895,1998592904,0,136667037,service,30,,False,True,25.37341493838985,,,"LINESTRING (2.0569854 41.2949263, 2.0569677 41.2948997, 2.0569434 41.2948687, 2.0569131 41.2948441, 2.0568575 41.2948104, 2.0567722 41.2947709)",,,,private,
2208488895,2213034710,0,211284523,service,30,,False,False,30.14201707791859,,,"LINESTRING (2.0569854 41.2949263, 2.0570981 41.2949026, 2.0572383 41.2948947, 2.0573412 41.2949003)",,,,no,
2213034710,2208488895,0,211284523,service,30,,False,True,30.142017077918595,,,"LINESTRING (2.0573412 41.2949003, 2.0572383 41.2948947, 2.0570981 41.2949026, 2.0569854 41.2949263)",,,,no,
2338293588,2338293605,0,224998251,service,20,,False,True,38.56211054124901,,,"LINESTRING (2.0113598 41.3105013, 2.010918 41.310602)",,,,,parking_aisle
2338293589,2338293602,0,224998242,service,20,,False,True,51.327484745573045,,,"LINESTRING (2.0102498 41.3111366, 2.0107356 41.3108539)",,,,,parking_aisle
2338293590,2338293597,0,224998240,service,20,,False,True,37.48052773135552,,,"LINESTRING (2.0113525 41.3101366, 2.010926 41.3102414)",,,,,parking_aisle
2338293591,2338293598,0,224998245,service,20,,False,False,43.040409133073425,,,"LINESTRING (2.0118486 41.3099956, 2.0113518 41.3100984)",,,,,parking_aisle
2338293592,2338293599,0,224998246,service,20,,False,True,50.936310442700346,,,"LINESTRING (2.0097136 41.3107995, 2.009804 41.310741, 2.0102512 41.3105896)",,,,,parking_aisle
2338293593,2338293601,0,224998248,service,20,,False,True,56.22075001894925,,,"LINESTRING (2.0100337 41.3110005, 2.0105796 41.3107047)",,,,,parking_aisle
2338293594,2338293600,0,224998243,service,20,,False,False,44.341031231593846,,,"LINESTRING (2.0118675 41.3102434, 2.0113568 41.3103523)",,,,,parking_aisle
2338293595,2338293596,0,224998238,service,20,,False,True,38.58779571442307,,,"LINESTRING (2.0113563 41.310326, 2.0109126 41.3104227)",,,,,parking_aisle
2338293596,2338293595,0,224998238,service,20,,False,False,38.58779571442307,,,"LINESTRING (2.0109126 41.3104227, 2.0113563 41.310326)",,,,,parking_aisle
2338293597,2338293590,0,224998240,service,20,,False,False,37.48052773135552,,,"LINESTRING (2.010926 41.3102414, 2.0113525 41.3101366)",,,,,parking_aisle
2338293598,2338293591,0,224998245,service,20,,False,True,43.040409133073425,,,"LINESTRING (2.0113518 41.3100984, 2.0118486 41.3099956)",,,,,parking_aisle
