u,v,key,osmid,highway,junction,maxspeed,ref,oneway,reversed,length,name,lanes,width,access,bridge,tunnel,geometry
1512110765,1119065783,0,96614450,residential,roundabout,,,True,False,3.109210767151479,,,,,,,"LINESTRING (2.009704 41.3216069, 2.0097318 41.3215883)"
1512110776,10095426448,0,539667085,residential,roundabout,,,True,False,3.640717689427925,,,,,,,"LINESTRING (2.0096838 41.3216721, 2.0096816 41.3216394)"
1512110778,1119065777,0,539700221,residential,roundabout,,,True,False,3.6200931919699846,,,,,,,"LINESTRING (2.0098502 41.3217187, 2.009811 41.3217326)"
1512110781,1145304362,0,99025557,residential,,,,True,False,55.65411331146876,Carrer de la Petúnia,,,,,,"LINESTRING (2.0069995 41.3219801, 2.006359 41.3221184)"
1512110781,1145592684,0,99025558,residential,,,,True,False,30.789388071226924,Carrer de la Mimosa,1,5.6,,,,"LINESTRING (2.0069995 41.3219801, 2.0069094 41.3217116)"
1512110783,1105149764,0,97680600,residential,,,,True,False,65.97868902132922,Carrer Sant Marià,,,,,,"LINESTRING (2.0142852 41.3224341, 2.0147398 41.3219488)"
1512110783,1187706670,0,102851142,residential,,,,True,False,119.59864262903955,Carrer Miguel Hernández,,,,,,"LINESTRING (2.0142852 41.3224341, 2.0131603 41.3217684)"
1512110786,8346947722,0,97106106,residential,,,,True,False,15.123052807827182,Avinguda de Llorenç Puig,,,,,,"LINESTRING (2.0165592 41.3227675, 2.0166725 41.3226614)"
1512110786,1124981422,0,97106107,residential,,,,True,False,18.111315430311745,Avinguda de Llorenç Puig,,,,,,"LINESTRING (2.0165592 41.3227675, 2.0164361 41.3229016)"
1512110786,5971979996,0,102841119,tertiary,,30,,False,False,8.619889981486686,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0165592 41.3227675, 2.0164744 41.3227233)"
1512110786,9490955830,0,102841119,tertiary,,30,,False,True,44.12333331555094,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0165592 41.3227675, 2.0169923 41.3229948)"
1512110789,9490955830,0,102841119,tertiary,,30,,False,False,11.351745693592443,Avinguda dels Jocs Olímpics,,,,,,"LINESTRING (2.0171162 41.3230368, 2.0169923 41.3229948)"
1512110789,1472993468,0,539667089,tertiary,roundabout,30,,True,False,2.6416509251888955,,,,,,,"LINESTRING (2.0171162 41.3230368, 2.0171404 41.3230215)"
1512564829,1086375875,0,101969262,residential,,,,True,False,105.1707435579275,Carrer de les Margarides,,,,,,"LINESTRING (2.0061671 41.3130323, 2.0052974 41.3137163)"
1512564829,1086375998,0,102284664,residential,,,,True,False,27.1372030465866,Carrer de les Assutzenes,,,,,,"LINESTRING (2.0061671 41.3130323, 2.0064076 41.3131964)"
1512564830,8346947727,0,58801798,residential,,,,True,False,12.210265756764064,Carrer del Torrent Fondo,,,,,,"LINESTRING (2.0301992 41.3187115, 2.0303013 41.3186329)"
1512564831,1092219000,0,93976560,residential,,,,True,False,68.12535389304247,Carrer de les Gardènies,,,,,,"LINESTRING (2.0023114 41.3187894, 2.0017165 41.3183702)"
1512564831,1145610674,0,99027559,residential,,,,True,False,67.40036376906845,Carrer dels Nards,,,,,,"LINESTRING (2.0023114 41.3187894, 2.0028778 41.3183576)"
1562259291,245935463,0,1298097147,residential,roundabout,40,,True,False,6.527241511009541,,,,,,,"LINESTRING (1.9949533 41.3123994, 1.9948754 41.3123947)"
1562259313,1777427676,0,1298094611,residential,roundabout,40,,True,False,5.4105406211453015,,,,,,,"LINESTRING (2.0024961 41.3115958, 2.0024746 41.3116417)"
1562259320,245935865,0,26374097,residential,,30,,True,False,15.532998811885642,Avinguda de la Riera de Sant Llorenç,1,,,,,"LINESTRING (2.0019885 41.3116209, 2.001815 41.3115706)"
1562259320,288944159,0,1298094612,residential,roundabout,40,,True,False,5.7768611523840505,,,,,,,"LINESTRING (2.0019885 41.3116209, 2.0019675 41.3115714)"
1562259326,245935858,0,22875628,residential,,40,,True,False,6.4456191678233665,Riera de Sant Llorenç,,,,,,"LINESTRING (2.0028969 41.3113859, 2.002845 41.3114288)"
1562259326,1092263649,0,93952213,residential,,,,True,False,4.347475882615451,Carrer de Mercè Rodoreda,,,,,,"LINESTRING (2.0028969 41.3113859, 2.0029385 41.3114094)"
1562259338,10102980219,0,567578101,residential,,,,True,False,5.705315794429676,Avinguda de Miguel de Cervantes,,,,,,"LINESTRING (1.9950732 41.3123529, 1.9950521 41.3124017)"
1562259338,10102940916,0,1106293161,residential,roundabout,40,,True,False,5.8572129088049625,,,,,,,"LINESTRING (1.9950732 41.3123529, 1.9950177 41.3123851)"
1562259361,245935862,0,567558155,residential,roundabout,40,,True,False,7.160916320708981,,,,,,,"LINESTRING (2.002368 41.3116941, 2.0022835 41.311705)"
1562259365,245935863,0,567558155,residential,roundabout,40,,True,False,9.977927960319093,,,,,,,"LINESTRING (2.0021724 41.3117025, 2.0020589 41.3116745)"
1562259365,10103030801,0,907496131,residential,,,,True,False,4.164491236952199,Carrer de Josep Pla,,,,,,"LINESTRING (2.0021724 41.3117025, 2.002124 41.3117115)"
1564373842,12384988616,0,20026256,tertiary_link,,50,,True,False,20.96040533636103,Avinguda de la Generalitat,,,,,,"LINESTRING (2.012499 41.3079466, 2.0123465 41.3077969)"
1564373920,211305825,0,20026032,tertiary,roundabout,50,C-245,True,False,7.646463516336462,,,,,,,"LINESTRING (2.0113092 41.3066886, 2.0112383 41.3066451)"
1564373952,4569328800,0,20026032,tertiary,roundabout,50,C-245,True,False,4.695498797570265,,,,,,,"LINESTRING (2.0114126 41.3067142, 2.0113569 41.3067085)"
1564374009,1909175342,0,142973966,tertiary,,50,C-245,True,False,3.7418094494787257,,,,,,,"LINESTRING (2.0116104 41.3066866, 2.0115665 41.3066933)"
1564374009,10212134068,0,164715303,tertiary,,30,C-245,False,False,16.759261343345475,Avinguda de la Generalitat,4,12,,,,"LINESTRING (2.0116104 41.3066866, 2.0117318 41.3068066)"
1567770505,9405225927,0,26359434,residential,,40,,True,False,24.963647011146865,Avinguda de la Riera de Sant Llorenç,,,,,,"LINESTRING (2.0060308 41.3077408, 2.005882 41.3079355)"
1567770540,246811891,0,26359434,residential,,40,,True,False,26.409581070886563,Avinguda de la Riera de Sant Llorenç,,,,,,"LINESTRING (2.0065777 41.3072131, 2.0063744 41.307395)"
1567770557,1666976869,0,22921471,residential,,50,,True,False,13.967155330153846,Avinguda de Gavà,1,,yes,,,"LINESTRING (2.0084348 41.306588, 2.0083201 41.3064966)"
1567770577,1885951239,0,1040070906,residential,roundabout,40,,True,False,6.032349343176876,,,,,,,"LINESTRING (2.008356 41.3064291, 2.0082993 41.3064627)"
1567770579,1567770505,0,26359434,residential,,40,,True,False,21.75433333991575,Avinguda de la Riera de Sant Llorenç,,,,,,"LINESTRING (2.0061778 41.3075793, 2.0060308 41.3077408)"
1580319140,246181267,0,22887438,residential,roundabout,,,True,False,2.7276893078624083,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0036292 41.3125702, 2.0036454 41.3125489)"
1580319164,1580319220,0,22887438,residential,roundabout,,,True,False,2.7930050415138084,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0037859 41.3126646, 2.0037554 41.3126749)"
1580319202,246181270,0,567558157,residential,roundabout,,,True,False,3.012076166154219,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0038165 41.3125553, 2.0038307 41.3125802)"
1580319220,246181272,0,22887438,residential,roundabout,,,True,False,2.7962231451528026,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0037554 41.3126749, 2.0037221 41.3126775)"
1580319239,4087775567,0,569027939,residential,roundabout,,,True,False,2.6433122220909513,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0038332 41.3126039, 2.0038263 41.3126271)"
1580319269,246181266,0,22887438,residential,roundabout,,,True,False,2.727123562627074,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0036258 41.3126186, 2.0036225 41.3125942)"
1580319281,1580319269,0,22887438,residential,roundabout,,,True,False,2.7238542149706473,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.003639 41.312641, 2.0036258 41.3126186)"
1580319299,4087775566,0,569027938,residential,roundabout,,,True,False,2.5316855420284576,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0036674 41.3125333, 2.0036945 41.3125231)"
1580319369,245936353,0,22875659,residential,roundabout,,,True,False,2.6611489004700677,Plaça de la Ruda,,,,,,"LINESTRING (2.0011016 41.3142914, 2.0011193 41.3142715)"
1580319408,246181269,0,567558157,residential,roundabout,,,True,False,3.012486575096544,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.00376 41.3125228, 2.003792 41.3125353)"
1580319512,246181265,0,22887438,residential,roundabout,,,True,False,2.7949416281431114,Plaça de l'Alfàbrega,,,,,,"LINESTRING (2.0036894 41.3126722, 2.0036606 41.3126594)"
1604893645,2221700138,0,22650429,trunk_link,,60,,True,False,6.207375106207863,,1,,,,,"LINESTRING (2.0520484 41.2781529, 2.0521177 41.278173)"
1604893648,2221700139,0,1040468919,secondary,roundabout,40,,True,False,9.05386023756126,,,,,,,"LINESTRING (2.0522353 41.2782375, 2.0523041 41.2781746)"
1604893663,2221700174,0,147260736,tertiary,,,A A-1,True,False,5.427877359923819,,,,,,,"LINESTRING (2.0528619 41.2786299, 2.052797 41.2786279)"
1609997957,1609997965,0,147855376,residential,roundabout,,,True,False,4.283883082778557,,,,,,,"LINESTRING (2.012955 41.3128976, 2.0129038 41.3128999)"
1609997958,4560313026,0,569027935,residential,roundabout,,,True,False,5.105819028850125,,,,,,,"LINESTRING (2.009428 41.3105462, 2.0093733 41.3105667)"
1609997961,1609997972,0,1232166418,residential,roundabout,,,True,False,3.7486143443410804,,,,,,,"LINESTRING (2.0148649 41.3137545, 2.0148637 41.3137882)"
1609997963,1609997968,0,567558162,residential,roundabout,,,True,False,3.8880884119264496,,,,,,,"LINESTRING (2.0146138 41.3138154, 2.0145996 41.3137821)"
1609997965,1609997970,0,147855376,residential,roundabout,,,True,False,2.200250227439898,,,,,,,"LINESTRING (2.0129038 41.3128999, 2.012878 41.3128959)"
1609997966,1609998009,0,147855376,residential,roundabout,,,True,False,5.713307837336859,,,,,,,"LINESTRING (2.0127761 41.3127671, 2.0128052 41.3127206)"
1609997967,1091842276,0,147855374,residential,,40,,False,False,11.980447708213918,Avinguda Mil·lenari,,,,,,"LINESTRING (2.0095728 41.3107138, 2.0096846 41.3107813)"
1609997967,4560313029,0,442675496,residential,,,,True,False,19.989244083140306,Avinguda Mil·lenari,,,,,,"LINESTRING (2.0095728 41.3107138, 2.0093688 41.3106198)"
1609997968,2484613878,0,567558162,residential,roundabout,,,True,False,3.8839515029732934,,,,,,,"LINESTRING (2.0145996 41.3137821, 2.0146015 41.3137472)"
1609997969,1609997957,0,147855376,residential,roundabout,,,True,False,5.444367286024014,,,,,,,"LINESTRING (2.0130135 41.312876, 2.012955 41.3128976)"
1609997970,1085377812,0,147855376,residential,roundabout,,,True,False,3.990575773318134,,,,,,,"LINESTRING (2.012878 41.3128959, 2.0128351 41.3128801)"
1609997972,1094360109,0,1232166418,residential,roundabout,,,True,False,3.7459295186958683,,,,,,,"LINESTRING (2.0148637 41.3137882, 2.0148478 41.3138197)"
1609997975,1085377805,0,567558161,residential,roundabout,,,True,False,4.259666004927287,,,,,,,"LINESTRING (2.0129612 41.312683, 2.0130071 41.3126997)"
1609997976,1609997995,0,567558161,residential,roundabout,,,True,False,4.901149413194123,,,,,,,"LINESTRING (2.0130667 41.3128069, 2.0130462 41.3128482)"
1609997977,1609997980,0,147855376,residential,roundabout,,,True,False,5.478134426522944,,,,,,,"LINESTRING (2.0127994 41.312853, 2.0127749 41.3128073)"
1609997978,4528029288,0,569027934,residential,roundabout,,,True,False,3.136886782570621,,,,,,,"LINESTRING (2.0146146 41.3137208, 2.0146369 41.3136981)"
1609997980,1609997966,0,147855376,residential,roundabout,,,True,False,4.471165812429793,,,,,,,"LINESTRING (2.0127749 41.3128073, 2.0127761 41.3127671)"
1609997981,1609998007,0,569027933,residential,roundabout,,,True,False,3.6893873922994187,,,,,,,"LINESTRING (2.0147197 41.3138688, 2.014677 41.3138603)"
1609997982,1609998008,0,567558161,residential,roundabout,,,True,False,5.660854272285967,,,,,,,"LINESTRING (2.0128382 41.3126977, 2.0129016 41.3126797)"
1609997986,1609998006,0,567558161,residential,roundabout,,,True,False,3.6356834065637162,,,,,,,"LINESTRING (2.0130467 41.3127318, 2.0130637 41.3127619)"
1609997988,1094360119,0,94137753,residential,roundabout,,,True,False,3.233975959793182,,,,,,,"LINESTRING (2.0147235 41.3136683, 2.0147621 41.3136706)"
1609997988,1104961847,0,95260872,residential,,,,True,False,16.3729346732274,Avinguda Josep Tarradellas,,,,,,"LINESTRING (2.0147235 41.3136683, 2.0148632 41.313565)"
1609997990,4528029691,0,1232166418,residential,roundabout,,,True,False,2.985109391497884,,,,,,,"LINESTRING (2.0148257 41.3138408, 2.014797 41.3138568)"
1609997992,4528029690,0,94137753,residential,roundabout,,,True,False,3.2257071880749373,,,,,,,"LINESTRING (2.0147981 41.3136811, 2.0148287 41.3136988)"
1609997995,8664908622,0,147855375,residential,,,,False,False,22.029148591424367,Avinguda Mil·lenari,,,,,,"LINESTRING (2.0130462 41.3128482, 2.0132604 41.3129638)"
1609997995,1609997969,0,147855376,residential,roundabout,,,True,False,4.124883320471337,,,,,,,"LINESTRING (2.0130462 41.3128482, 2.0130135 41.312876)"
1609998006,1609997976,0,567558161,residential,roundabout,,,True,False,5.01004820549374,,,,,,,"LINESTRING (2.0130637 41.3127619, 2.0130667 41.3128069)"
1609998007,1094360092,0,569027933,residential,roundabout,,,True,False,3.6845251799060743,,,,,,,"LINESTRING (2.014677 41.3138603, 2.0146404 41.3138418)"
1609998008,1609997975,0,567558161,residential,roundabout,,,True,False,4.991336140629351,,,,,,,"LINESTRING (2.0129016 41.3126797, 2.0129612 41.312683)"
1609998009,10106993225,0,147855374,residential,,40,,False,True,80.67725668582995,Avinguda Mil·lenari,,,,,,"LINESTRING (2.0128052 41.3127206, 2.0120582 41.3122606)"
1609998009,1609997982,0,567558161,residential,roundabout,,,True,False,3.7524010472612415,,,,,,,"LINESTRING (2.0128052 41.3127206, 2.0128382 41.3126977)"
1624926347,1092219005,0,101969263,residential,,,,False,False,70.0248702104309,Carrer de Prat de la Riba,,,,,,"LINESTRING (2.0077289 41.314446, 2.0069371 41.3142389)"
1624926347,1094237288,0,539672008,residential,roundabout,,,True,False,4.647724211896848,,,,,,,"LINESTRING (2.0077289 41.314446, 2.0077446 41.3144059)"
1624926350,1086375875,0,539672009,residential,,,,False,False,31.478310175114014,Carrer de Prat de la Riba,,,,,,"LINESTRING (2.0055925 41.3138924, 2.0052974 41.3137163)"
1624926350,1092219019,0,539672009,residential,,,,False,True,41.0718750013759,Carrer de Prat de la Riba,,,,,,"LINESTRING (2.0055925 41.3138924, 2.0060453 41.3140365)"
1648826940,10098682766,0,102851883,residential,,,,True,False,4.063163864014649,Carrer Major,,,,,,"LINESTRING (2.0177536 41.3141726, 2.0177513 41.3141361)"
1648826942,1648826946,0,102818450,residential,,,,True,False,46.31786444174155,Carrer de Sant Josep,,,,,,"LINESTRING (2.0169262 41.3147289, 2.0173164 41.3144329)"
1648826945,1119033381,0,96612663,residential,,,,True,False,50.650726608014125,Carrer d'Enric Granados,,,,,,"LINESTRING (2.0171236 41.313904, 2.0175875 41.3141974)"
1648826945,1186538342,0,102735999,residential,,,,True,False,27.86087339397197,Carrer d'Enric Morera,,,,,,"LINESTRING (2.0171236 41.313904, 2.0168895 41.3140825)"
1648826946,1119033381,0,102818450,residential,,,,True,False,34.617687809064165,Carrer de Sant Josep,,,,,,"LINESTRING (2.0173164 41.3144329, 2.0175875 41.3141974)"
1648826949,1186101444,0,102735999,residential,,,,True,False,11.891649122194229,Carrer d'Enric Morera,,,,,,"LINESTRING (2.0165448 41.3143508, 2.0164577 41.3144354)"
1656555489,214922958,0,126641602,unclassified,,,,False,False,4.568393273877522,Camí del Pi Tort,,,,,,"LINESTRING (2.0243406 41.2953623, 2.0243124 41.2953975)"
1656555489,1403501768,0,126641602,unclassified,,,,False,True,155.24093287352883,Camí del Pi Tort,,,,,,"LINESTRING (2.0243406 41.2953623, 2.0252992 41.2941663)"
1669528401,243495389,0,22699980,tertiary,roundabout,,,True,False,2.728580531808322,,2,,,,,"LINESTRING (2.0178993 41.3102987, 2.0178824 41.3102777)"
1669528402,1669528404,0,22699980,tertiary,roundabout,,,True,False,2.729328634215003,,2,,,,,"LINESTRING (2.0178924 41.310207, 2.0179149 41.3101892)"
1669528404,243495391,0,22699980,tertiary,roundabout,,,True,False,2.7316300062126255,,2,,,,,"LINESTRING (2.0179149 41.3101892, 2.0179438 41.3101777)"
1669528405,4087670569,0,22699980,tertiary,roundabout,,,True,False,2.7259982181183813,,2,,,,,"LINESTRING (2.0179761 41.3101738, 2.0180083 41.3101778)"
1669528406,4087670567,0,22699980,tertiary,roundabout,,,True,False,2.462918286975326,,2,,,,,"LINESTRING (2.0180099 41.3103206, 2.017981 41.310325)"
1669528408,4087670565,0,22699980,tertiary,roundabout,,,True,False,2.6046067307720997,,2,,,,,"LINESTRING (2.0180722 41.3102275, 2.0180765 41.3102507)"
1669528409,243495390,0,22699980,tertiary,roundabout,,,True,False,2.7288635162759807,,2,,,,,"LINESTRING (2.0178752 41.3102537, 2.0178787 41.3102293)"
1672512155,1672512452,0,540714689,tertiary,roundabout,40,,True,False,4.00132204651467,,2,,,,,"LINESTRING (2.0231501 41.3118575, 2.0231742 41.3118264)"
1672512156,1672512291,0,540714690,residential,roundabout,,,True,False,4.163621506526752,,,,,,,"LINESTRING (2.0225642 41.3126698, 2.022614 41.3126715)"
1672512157,1672512160,0,540714688,tertiary,roundabout,40,,True,False,4.002159816337119,,2,,,,,"LINESTRING (2.023205 41.3118062, 2.0232492 41.3117923)"
1672512160,1672512175,0,540714688,tertiary,roundabout,40,,True,False,4.004646877245762,,2,,,,,"LINESTRING (2.0232492 41.3117923, 2.0232971 41.3117907)"
1672512175,1672512264,0,540714688,tertiary,roundabout,40,,True,False,3.9980822073382494,,2,,,,,"LINESTRING (2.0232971 41.3117907, 2.0233428 41.3118014)"
1672512178,1200024401,0,22818698,residential,,,,True,False,89.13859545402796,Avinguda dels Germans Gabrielistes,,,,,,"LINESTRING (2.0244733 41.313655, 2.0251128 41.3130132)"
1672512181,245491932,0,22818698,residential,,,,True,False,126.5219763710834,Avinguda dels Germans Gabrielistes,,,,,,"LINESTRING (2.0231106 41.3150549, 2.0239952 41.3141312)"
1672512186,1672512426,0,540714691,residential,roundabout,,,True,False,3.7219896425744206,,,,,,,"LINESTRING (2.022643 41.3129255, 2.0225996 41.3129331)"
1672512187,4554626304,0,154766483,residential,roundabout,,,True,False,4.147934040163204,,,,,,,"LINESTRING (2.0225123 41.3129233, 2.0224698 41.312904)"
1672512188,1672512406,0,540512679,residential,roundabout,,,True,False,3.967047665019515,,,,,,,"LINESTRING (2.0227173 41.3128857, 2.0226824 41.3129099)"
1672512191,1672512178,0,154766470,residential,,,,True,False,151.8051367494601,Carrer de les Parellades,,,,,,"LINESTRING (2.0229997 41.3128558, 2.0244733 41.313655)"
1672512204,4558577507,0,540714688,tertiary,roundabout,40,,True,False,2.0402461343829335,,2,,,,,"LINESTRING (2.0234111 41.3118626, 2.0234142 41.3118808)"
1672512206,1672512348,0,540512680,tertiary,roundabout,40,,True,False,4.00479055558557,,2,,,,,"LINESTRING (2.0234137 41.3119171, 2.0233948 41.3119502)"
1672512207,245491719,0,22818681,residential,,,,False,True,213.54607820575868,Carrer de la Forja,2,,,,,"LINESTRING (2.0224052 41.3127998, 2.0203646 41.3116427)"
1672512207,4554626301,0,1018466676,residential,roundabout,,,True,False,4.360064442555329,,,,,,,"LINESTRING (2.0224052 41.3127998, 2.0224136 41.3127611)"
1672512212,1672512373,0,95720645,residential,roundabout,,,True,False,1.847685406833244,,,,,,,"LINESTRING (2.0248678 41.3207299, 2.0248549 41.3207164)"
1672512217,1672512187,0,540714691,residential,roundabout,,,True,False,3.715125043835126,,,,,,,"LINESTRING (2.0225551 41.3129324, 2.0225123 41.3129233)"
1672512221,1200024350,0,103967427,residential,roundabout,,,True,False,2.808548381984378,,,,,,,"LINESTRING (2.0263491 41.313669, 2.026377 41.3136549)"
1672512233,11382810685,0,22699877,tertiary,,40,B-204,False,True,43.87742701784257,Carretera de la Vila,,,,,,"LINESTRING (2.0211701 41.3148369, 2.0209151 41.3151819)"
1672512233,8346947729,0,154766475,tertiary,,40,B-204,False,True,19.965624988011246,Carretera de la Vila,,,,,,"LINESTRING (2.0211701 41.3148369, 2.021291 41.314682)"
1672512239,1672512244,0,540512679,residential,roundabout,,,True,False,3.974805673875419,,,,,,,"LINESTRING (2.0227556 41.3128211, 2.0227422 41.3128554)"
1672512240,1672512156,0,540714690,residential,roundabout,,,True,False,4.161774881362303,,,,,,,"LINESTRING (2.0225158 41.3126787, 2.0225642 41.3126698)"
1672512242,1126324136,0,95720645,residential,roundabout,,,True,False,1.8451636929868074,,,,,,,"LINESTRING (2.024949 41.3207469, 2.0249271 41.3207491)"
1672512244,1672512188,0,540512679,residential,roundabout,,,True,False,3.959363492490452,,,,,,,"LINESTRING (2.0227422 41.3128554, 2.0227173 41.3128857)"
1672512245,4554626303,0,154766483,residential,roundabout,,,True,False,1.6354154983215996,,,,,,,"LINESTRING (2.0224141 41.3128432, 2.022409 41.312829)"
1672512245,11382810674,0,154766484,residential,,30,B-204,False,True,200.39647715623877,Carretera de la Vila,,,,,,"LINESTRING (2.0224141 41.3128432, 2.0212099 41.314402)"
1672512247,1258265879,0,564116391,residential,roundabout,,,True,False,2.6443803282756817,,,,,,,"LINESTRING (2.0265174 41.3138794, 2.0264871 41.3138863)"
1672512250,1200024345,0,103967427,residential,roundabout,,,True,False,3.6514913472308854,,,,,,,"LINESTRING (2.0264281 41.313642, 2.0264718 41.313641)"
1672512252,1672512439,0,564116390,tertiary,roundabout,40,,True,False,4.0009734698912105,,2,,,,,"LINESTRING (2.023356 41.3119796, 2.0233121 41.311994)"
1672512260,1672512455,0,154766474,tertiary,roundabout,40,,True,False,3.9973265734186483,,2,,,,,"LINESTRING (2.0232867 41.3119968, 2.0232392 41.3119924)"
1672512264,1672512321,0,540714688,tertiary,roundabout,40,,True,False,4.000286530446969,,2,,,,,"LINESTRING (2.0233428 41.3118014, 2.0233809 41.3118232)"
1672512265,8665045225,0,94392700,residential,,,,False,False,15.926832884907398,Avinguda de Ballester,,,,,,"LINESTRING (2.0081164 41.318141, 2.0080272 41.3182676)"
1672512265,8668680136,0,94392700,residential,,,,False,True,6.628664546751415,Avinguda de Ballester,,,,,,"LINESTRING (2.0081164 41.318141, 2.0081535 41.3180883)"
1672512267,10093451975,0,95720645,residential,roundabout,,,True,False,1.9890249378981337,,,,,,,"LINESTRING (2.0248606 41.3206511, 2.0248771 41.3206382)"
1672512276,4353325926,0,540714687,tertiary,roundabout,50,,True,False,4.080134118950715,,,,,yes,,"LINESTRING (2.0259269 41.3090565, 2.0259446 41.3090223)"
1672512281,9483942185,0,154766498,living_street,,10,,True,False,4.7195001953827225,Avinguda d'Olof Palme,,5,,,,"LINESTRING (2.0279434 41.3101595, 2.0279069 41.3101919)"
1672512281,9484613641,0,208428861,residential,,,,True,False,11.649812461652711,Carrer de la Tecnologia,2,,,,,"LINESTRING (2.0279434 41.3101595, 2.0278338 41.3100947)"
1672512291,1672512296,0,540714690,residential,roundabout,,,True,False,4.165453234525283,,,,,,,"LINESTRING (2.022614 41.3126715, 2.0226612 41.3126836)"
1672512296,1672512384,0,540714690,residential,roundabout,,,True,False,4.1626238597451195,,,,,,,"LINESTRING (2.0226612 41.3126836, 2.022702 41.3127051)"
1672512301,1672512212,0,95720645,residential,roundabout,,,True,False,1.8370937797054332,,,,,,,"LINESTRING (2.024885 41.3207402, 2.0248678 41.3207299)"
1672512313,5709376134,0,102850656,residential,,,,False,True,7.5243851111312186,Carrer Pere Sala,,,,,,"LINESTRING (2.0114983 41.3219532, 2.011444 41.3218992)"
1672512315,1200024324,0,1232198390,residential,roundabout,,,True,False,3.5055735744084267,,,,,,,"LINESTRING (2.0266189 41.3137788, 2.0266088 41.3138094)"
1672512317,1200024627,0,564116391,residential,roundabout,,,True,False,2.787917454963986,,,,,,,"LINESTRING (2.0263624 41.3138675, 2.0263367 41.3138515)"
1672512320,9484462602,0,34898121,residential,,30,,True,False,49.95809520904933,Avinguda del Segle XXI,,,,,,"LINESTRING (2.0234172 41.3118983, 2.0239009 41.3121626)"
1672512320,1672512206,0,540512680,tertiary,roundabout,40,,True,False,2.1108076611137383,,2,,,,,"LINESTRING (2.0234172 41.3118983, 2.0234137 41.3119171)"
1672512321,1672512204,0,540714688,tertiary,roundabout,40,,True,False,5.055313511799844,,2,,,,,"LINESTRING (2.0233809 41.3118232, 2.0234111 41.3118626)"
1672512338,1672512317,0,564116391,residential,roundabout,,,True,False,5.48795117483603,,,,,,,"LINESTRING (2.0264231 41.3138864, 2.0263624 41.3138675)"
1672512340,1258265827,0,103967427,residential,roundabout,,,True,False,2.169456217091636,,,,,,,"LINESTRING (2.0265784 41.3136821, 2.026594 41.3136977)"
1672512342,9524554966,0,154766473,tertiary,,50,,False,False,7.252878289504955,Carretera de la Vila,,,,,,"LINESTRING (2.0243967 41.3109039, 2.0243278 41.3108642)"
1672512342,8075305004,0,383315644,tertiary,,50,B-204,True,False,42.012830107319964,Carretera de la Vila,2,,,,,"LINESTRING (2.0243967 41.3109039, 2.024098 41.3112079)"
1672512344,4554626299,0,540512679,residential,roundabout,,,True,False,2.061838258869158,,,,,,,"LINESTRING (2.0227332 41.3127344, 2.0227442 41.312751)"
1672512348,1672512252,0,540512680,tertiary,roundabout,40,,True,False,4.603147778000023,,2,,,,,"LINESTRING (2.0233948 41.3119502, 2.023356 41.3119796)"
1672512351,1672512245,0,154766483,residential,roundabout,,,True,False,4.147306550380904,,,,,,,"LINESTRING (2.0224362 41.3128766, 2.0224141 41.3128432)"
1672512353,9485752946,0,154766473,tertiary,,50,,False,True,7.902459099257757,Carretera de la Vila,,,,,,"LINESTRING (2.0241783 41.3107769, 2.0242526 41.3108209)"
1672512353,12180995970,0,154766496,tertiary,,50,B-204,True,False,37.0484144517253,Carretera de la Vila,2,,,,,"LINESTRING (2.0241783 41.3107769, 2.0244299 41.3105025)"
1672512369,10093451977,0,95720645,residential,roundabout,,,True,False,1.8484982894298427,,,,,,,"LINESTRING (2.0249998 41.3207168, 2.0249867 41.3207302)"
1672512370,10093451978,0,95720645,residential,roundabout,,,True,False,0.49181742977112747,,,,,,,"LINESTRING (2.0250098 41.3206849, 2.0250092 41.3206893)"
1672512373,1109639588,0,95720645,residential,roundabout,,,True,False,1.842506747032516,,,,,,,"LINESTRING (2.0248549 41.3207164, 2.0248471 41.3207009)"
1672512375,11382671766,0,154766476,tertiary,,50,B-204,True,False,23.467299263754008,Carretera de la Vila,2,,,,,"LINESTRING (2.0224726 41.3126974, 2.0226182 41.3125169)"
1672512375,1672512240,0,540714690,residential,roundabout,,,True,False,4.164373762150466,,,,,,,"LINESTRING (2.0224726 41.3126974, 2.0225158 41.3126787)"
1672512377,1672512267,0,95720645,residential,roundabout,,,True,False,1.9825458723566285,,,,,,,"LINESTRING (2.0248496 41.3206669, 2.0248606 41.3206511)"
1672512381,1109639605,0,95720645,residential,roundabout,,,True,False,1.8421795051273344,,,,,,,"LINESTRING (2.024943 41.3206264, 2.0249639 41.3206317)"
1672512384,1672512344,0,540714690,residential,roundabout,,,True,False,4.171939786067191,,,,,,,"LINESTRING (2.022702 41.3127051, 2.0227332 41.3127344)"
